"iR","iE:iR","r","k1","k2","covidf","beta_pp","beta_cc:beta_pp","c1","c4:c1","v","z","d","d1:d4","v1ratio","covid.d.factor"
0.0579135007306493,0.0716799615287494,0.688365573773626,6.1206603739413e-05,-0.00012003250759937,0.41428853873626,12.8479460141272,0.547939346051371,0.0849464910546248,0.696619523766528,0.0156591940170503,-0.0266030763639385,0.733374271304021,0.847235813124198,0.116469472088153,0.525143683189829
0.0944934618011863,0.0431593832858686,0.462597880307003,4.03589594669291e-05,-0.000149782633123447,0.555293043244556,37.6529689007276,0.314567086303793,0.151453733260842,0.236467889283629,0.0323549306357202,-0.0713222391998318,0.514990608523367,0.895292146180104,0.267432632491536,0.422651964043593
0.0416110012580438,0.0887621180200865,1.01961970820886,7.04904465131508e-05,-1.57030835104609e-05,0.545251131121259,24.6238681133976,0.576906360093535,0.102844175371811,0.521046660477916,0.0136754503808644,-0.0653790413123982,0.905075457993057,0.676078495508432,0.0198955623787673,0.516247191758314
0.0670415798859325,0.0447470058249011,0.643485370367789,2.1642713023161e-05,-7.32064732390153e-05,0.296564438111021,20.5113440950541,0.596309613109784,0.110603479725621,0.607817633440757,0.0535321437389202,-0.069197539131324,0.771659642880782,0.837629410596518,0.204691929553403,0.602082341811666
0.0591741059466088,0.0420203083071554,0.367335091343941,4.97201331430045e-05,-0.000180447201097183,0.554009301695658,10.3472217025445,0.295661474297103,0.131638628141674,0.220483392207767,0.0250579151079951,-0.0734914532351075,0.848435249058204,0.456070789448032,0.209688937734735,0.515346635230118
0.0318858143421825,0.0737081091746359,0.846983230657526,8.44129100134526e-05,-0.00018586251518171,0.338449330467079,28.7581437441497,0.368758408563522,0.109463424869953,0.481565060043863,0.0419002071823304,-0.0475424960824544,0.755859444496594,0.50928385505802,0.0916003598944905,0.488260311843804
0.0334841468015305,0.0775808013946959,0.402944572652201,5.48305539716221e-05,-5.36251541930693e-05,0.553902212484751,30.9312246021372,0.529318721906406,0.119719905730607,0.667959482332808,0.0173858016678714,-0.0125831983336993,0.513263353094272,0.848783985813335,0.0815061893140276,0.643607280864776
0.0824846969678593,0.0677396226261368,0.534707631197688,1.59017293895106e-05,-1.95120882095226e-05,0.361582016630269,19.7103479645937,0.29682455820106,0.0890164838594516,0.421462331668745,0.014418461094591,-0.0267396616081738,0.475055650542583,0.401506005114317,0.74413554662792,0.492741321203718
0.0906935626911942,0.0875331908088404,0.330971608882025,8.78535445809201e-05,-0.000131228768876713,0.35728030483635,36.1231925981469,0.536463626759996,0.137461917330742,0.55914513128247,0.0492049379236957,-0.108039771500401,0.693026483545639,0.506376627442846,0.0689809346174976,0.661643275354733
0.0995900495341196,0.00862143820365877,0.984985618542926,8.20539702274464e-05,-1.75524661068533e-05,0.441505957186319,31.0301253920887,0.327303917257612,0.0507297686885088,0.688819080801254,0.0204611847745914,-0.102341859962114,0.436743529891735,0.588414034537878,0.400227386618964,0.432913455914054
0.0610478699729466,0.0732626071671977,0.45762086252505,7.6823039464613e-05,-0.000136986422368597,0.519505061208662,27.3864277783362,0.367523588625497,0.0636166864978631,0.540241888917944,0.0232247655776989,-0.0652614861836222,0.696467449101014,0.625725427316641,0.133915952156143,0.657298017250444
0.0159439228953195,0.0050976410360856,0.947348656086205,3.55139374048868e-05,-0.000110973098164025,0.38330838870268,23.8229573888844,0.278521427831364,0.115853803271997,0.212400259664243,0.0266328948414031,-0.0330613486591385,0.688146132554626,0.696231643308559,0.648502326421672,0.556051584127964
0.0636686401273992,0.091693127887063,1.1711879436715,1.66349310435029e-05,-0.000137059175539437,0.359167874664212,27.221542336056,0.317191798799392,0.0530631721595496,0.385411678891629,0.0159341321789194,-0.0909543989771892,0.894272915735748,0.517240335587692,0.875638601214703,0.445241980386525
0.090182476889087,0.0399108658311126,0.307901003522286,7.34152505247178e-05,-5.09136368713722e-05,0.253166586017834,23.0202266288549,0.304551332258526,0.0909408463829306,0.498434261292103,0.0365709056271201,-0.0128967718955936,0.733772448373633,0.886631891728612,0.210484745975196,0.56681843186568
0.0444627932306398,0.0853414388873878,0.602496925016516,3.99434835733986e-05,-9.62686901594303e-05,0.500079969757679,10.4530014539463,0.531231212522338,0.0838025913254226,0.49015886960264,0.0583645744553224,-0.115284994545276,0.413122213409888,0.40082832767698,0.959647137163983,0.537626690214616
0.0275285275516341,0.0126436550568266,1.16508622658537,7.1011046565054e-05,-0.000119945633859752,0.450092466579021,38.5500467255176,0.372789860518059,0.0789995322872411,0.283859639280049,0.0223226646764049,-0.0262137552442759,0.780919796654023,0.810919822947588,0.404204190949909,0.610291041175392
0.0633514656718131,0.0666753831479719,0.613164426457928,6.64652871424845e-05,-0.000109812182768771,0.551828410842025,31.9606586676114,0.50538409164849,0.137167013580017,0.527510911710521,0.0308107897610908,-0.0787748467067792,0.879432415703963,0.605545838894555,0.0618957127068813,0.614134451740165
0.0962091146653894,0.0706191030210876,1.04080861480746,8.98907828654605e-05,-3.18825265036671e-05,0.542265534511278,19.0616865208955,0.435543426089361,0.0697618475099319,0.221547905244282,0.0420099447417422,-0.0509081703027035,0.879850272446126,0.532869348459365,0.586854012068749,0.649322318148473
0.0299262673895556,0.0212926561022754,0.5580517911762,4.6544011921999e-05,-3.45265754274915e-05,0.2780974761776,28.2640431112144,0.502422884011269,0.136921361875959,0.386867268824756,0.0434211322450622,-0.0390294948701444,0.407191598895099,0.511684993773839,0.299742806605917,0.58617948990541
0.0106369243638769,0.0745454648084274,0.992380202159076,4.66927060178388e-05,-6.87780113082131e-05,0.488229947550459,11.0389905280899,0.564916122443881,0.0782971176693674,0.56801351487753,0.0100163370097561,-0.100284718553767,0.97436735795592,0.473115679370938,0.935592648129833,0.504458619265933
0.00838435516646297,0.0104631843402169,1.07320064354218,6.347550037198e-05,-5.87872664272405e-05,0.344149819903623,33.164326844255,0.250561049285221,0.0516597246428633,0.251375458285717,0.0175043126716046,-0.0800915627884888,0.41687941081454,0.442734376520058,0.611830342510327,0.641852292010351
0.0247063866000231,0.0822503242626694,0.621091626557359,3.05203716025688e-05,-0.000138421996333639,0.501346726441787,28.9902991243033,0.552642911835077,0.129457537354704,0.449382187389187,0.0101227290270229,-0.10050569019505,0.968566809944995,0.999304889163934,0.873776784861926,0.668458016576292
0.0991748241023963,0.081697022516759,0.53791335649509,3.15143727536476e-05,-0.000103247678606588,0.369456671779176,20.3903246780834,0.553049840159869,0.118475103996371,0.429625528843685,0.0445923739961348,-0.0224032826206499,0.446387876933487,0.589413550791657,0.371667954811128,0.455613410687051
0.0596343126264633,0.0613915321066461,1.03220721249066,7.83856206194474e-05,-5.08083071323764e-05,0.385233647333978,26.7394286108296,0.392325189512533,0.0553813247616356,0.361225782988205,0.0590769156810362,-0.111072570027497,0.881118479629559,0.962242569202697,0.803608838816717,0.67555659950641
0.0678566211740705,0.063784389895914,0.547412633943837,9.88980502040847e-05,-0.000157529960977794,0.40092017063814,30.5453749735234,0.408366066955775,0.104667658366556,0.593187314588654,0.0438382633970585,-0.0240960216783406,0.6111232653616,0.821968779770285,0.0408801117253024,0.427642354470841
0.0877840566383577,0.0796800254741756,0.71828193102912,7.52914993630303e-05,-5.5286473136202e-05,0.388505802690203,28.9716550148232,0.266118375303069,0.140945971902303,0.687925860231859,0.0507816646264439,-0.0694798400377148,0.439118791454705,0.796898915363755,0.131545674219107,0.62735555057798
0.00625730094689799,0.0673690066501139,0.881134760576114,7.37419843804161e-05,-3.83660478557049e-05,0.352557542174344,17.4115404519765,0.549199855947836,0.121079575988149,0.377441228637743,0.0109486565134372,-0.0370965591756068,0.812281944787037,0.741091937941918,0.179087358076669,0.651652689006086
0.0743266929679411,0.0530897658503742,0.582605026670988,2.95789535370143e-05,-0.000160410603495404,0.532711642634504,10.6829057251709,0.3537165820313,0.111147122495722,0.485417812665226,0.0391724469252358,-0.0948752779202869,0.889013814173872,0.521804574011872,0.68958414262572,0.637210285725724
0.0855703120729683,0.0887781478136641,0.421993639213429,3.24870204916224e-05,-0.000141191342330633,0.272518355920371,33.7789622721891,0.493869783242109,0.0948544625161588,0.325419585059979,0.0486874770016526,-0.0614132351742398,0.727429767792858,0.755523129460262,0.141539673390798,0.544653264907678
0.090531644268861,0.0599493387092826,0.87856814874094,2.06983069043723e-05,-0.00014724246954246,0.574059751883933,17.8590327989799,0.261126588224061,0.0654909672586752,0.45016004188611,0.0484984136365859,-0.101654162099001,0.57128190030274,0.573810877760081,0.227027224784562,0.41931654418062
0.0679341238616533,0.059627862116414,0.551477512148232,9.65922605732922e-05,-0.00017461914633896,0.298679896614596,21.8845383276069,0.476439856716959,0.0610053520894214,0.273227336398675,0.0128310409137708,-0.0811003561901107,0.511767004119512,0.58675318049374,0.632518067699236,0.430868072632211
0.0075882594506176,0.0443013381846844,0.734314509454044,2.52806165515818e-05,-0.000150146021802965,0.578934442669735,38.6530802673404,0.565462590859613,0.0916955848890644,0.463171892663891,0.0500553042987711,-0.0863014634041581,0.490693302886747,0.809533708593063,0.532105769859316,0.437329973436031
0.0852335992605306,0.0819820227689811,0.648556180362683,5.7916300764645e-05,-9.45629126757593e-05,0.548126297337768,28.5748203635099,0.451236858406135,0.0911844406348653,0.580083656003932,0.0441486504281871,-0.109657781525475,0.517329332237691,0.837477904230636,0.689842570166802,0.601838894029427
0.060680846682709,0.0184297541562598,1.18846038449316,7.72296737023233e-05,-9.17466613084427e-05,0.318343357643788,14.6617773725372,0.241692616764829,0.0621066822599558,0.241383119993067,0.0539551647054148,-0.0506348492469902,0.952522141311364,0.93311635709377,0.961825866242948,0.620391427018656
0.0144836110635751,0.00232159770555694,0.83266405278279,5.1590621130385e-05,-2.93870885018088e-05,0.346416497482666,39.9538117512316,0.202899750232603,0.058173277719679,0.349687785016489,0.0253650252152894,-0.0684239777851159,0.878751509180199,0.72329833521829,0.820516219586212,0.421615599048487
0.0545957205875796,0.0196560933679704,0.330702553418465,9.83804898792133e-05,-9.27405627543728e-05,0.280519901267396,14.6893763147877,0.52343013351988,0.137030961673652,0.275647805625689,0.0171613584338765,-0.0295007632652298,0.444750735703763,0.668629523380985,0.357416507477794,0.569891438124864
0.0663559697057603,0.0118230276924007,0.743652129348717,8.02525008080434e-05,-0.000144075646418442,0.442382136659227,18.090958655104,0.395710714831762,0.118124691838857,0.23823706445874,0.0555498162387443,-0.0924642852810514,0.556501646102592,0.951159536033915,0.625781561541682,0.478618453615438
0.0322106662344242,0.0489098997955413,0.326350326633803,5.72469302093517e-05,-0.000109959617560916,0.435727750155171,22.6053948388854,0.270456521194894,0.159855117154621,0.465288620091043,0.0507116265744087,-0.0992811687200074,0.950802236592909,0.81249661611598,0.646387818264775,0.691690430569393
0.0911795938989734,0.0428543581934216,1.09988621372133,3.7870151300896e-05,-0.000101893567646853,0.568499678915432,18.9185846127197,0.210943460468451,0.0521039814085358,0.557339902476873,0.019214420768669,-0.0101220141681462,0.463180654245382,0.641463998966198,0.965141490976714,0.661145988250826
0.0395186054363004,0.0265168821229913,0.830311730851186,6.11251278529153e-05,-4.76075377852299e-05,0.417354315110828,18.4674428896466,0.263447180897929,0.0661459821498906,0.656573676801015,0.0549366134926871,-0.0316287994554887,0.419301983973756,0.86404070685897,0.224454211496826,0.691887799001555
0.0456253999740764,0.0866141226560209,1.06407311925029,3.47081810986903e-05,-7.40372938929452e-05,0.452082226249599,39.0971413300419,0.413011722338852,0.142587058772158,0.576486990383399,0.0321486265267051,-0.0999420621233162,0.846346261296049,0.594738775181072,0.81219489917097,0.662436051509599
0.0140910875568771,0.086595584820825,1.05682751504048,5.51373633421049e-05,-8.66747486965374e-05,0.255744803505864,34.0346510299831,0.204894586509683,0.141478487932895,0.692372919125172,0.0167657384716906,-0.0107623315263012,0.578456699954206,0.948717547751963,0.17376753557846,0.628445038319961
0.019418285797891,0.0134487621781841,0.565635272804182,3.34974443544028e-05,-4.65975527424606e-05,0.321146650354584,12.0738145252387,0.350615395523732,0.0739816261543512,0.33432861292044,0.0560407597561871,-0.0522435486807705,0.792021686507668,0.893458743885486,0.529081307431528,0.652940145581146
0.00281169161435242,0.0333637830154824,0.888061533352523,5.94740364276525e-05,-9.90340168151826e-05,0.258306364355438,18.2957248918712,0.479843132902092,0.098881023053776,0.378603538277287,0.0213095617573281,-0.0751400073989698,0.860590598502615,0.728877498930879,0.483409101583529,0.592524413882452
0.0148618046140654,0.0545613286648222,0.536734359410545,5.87125695646973e-05,-0.00010892630397129,0.391026177261708,39.5885344092059,0.594169445007667,0.114330757133223,0.504325701720625,0.0188658765358229,-0.0429252671217926,0.58676666970877,0.468402793388628,0.32951281532296,0.665051596214762
0.0841091990426202,0.0435984526951808,1.00702166810213,7.93568199092266e-05,-5.77154973139101e-05,0.373722227685037,25.5948842717195,0.288551467071784,0.129077929671872,0.646312645715778,0.0302250580618624,-0.017674878937481,0.93432568026823,0.931342331832834,0.777451619332811,0.487871249834704
0.0440901751816723,0.0506143922383016,0.355478189249709,9.68842700124346e-05,-9.01475532565514e-05,0.471594141971339,12.1815792680299,0.305366746220179,0.0684063899070265,0.541789803467613,0.0275239512763219,-0.033573587780376,0.604685836121533,0.811947170494078,0.858910382638763,0.50976794439056
0.0341128768603592,0.0371338127153868,1.14835633381996,6.80157558833435e-05,-1.65890217534887e-05,0.434997183084243,34.926383922589,0.523873717537336,0.0692241658134735,0.67689541705073,0.0319169780739971,-0.117563672130636,0.686338281017914,0.925672067051474,0.94782924182682,0.660066816433426
0.0626564068415882,0.0151062399714939,0.720245067351241,9.2400231220033e-05,-0.000166916606997103,0.588903207137509,15.6978809298296,0.470916143131225,0.135980264228597,0.642828238562642,0.051021678911002,-0.0299405883527997,0.868532334722858,0.488730577707151,0.718140337790983,0.672980671218713
0.0365553981010149,0.00266805456629309,0.529247921186546,2.2782528494962e-05,-3.58358790054475e-05,0.561558534640931,10.2562671129778,0.546814314962892,0.0866042322625848,0.607931056201303,0.0152017285476439,-0.0586010773171384,0.782000377932563,0.870630596340541,0.980543514357492,0.417491283268924
0.00370949266304246,0.0677846914322026,1.04056737001715,8.3831226258541e-05,-0.000184967599695221,0.460897396900532,11.903702637644,0.581697129423637,0.101633784099233,0.416571286203534,0.0262283634097509,-0.0990517841863477,0.534953365266928,0.563974517824454,0.235147645308093,0.503604838767089
0.0416997638172803,0.0215272656075764,0.944923582897964,6.91824710232858e-05,-8.85362136810645e-05,0.31607127808417,15.8113411511877,0.237963832486638,0.116993170061115,0.6162449043378,0.0292317892813046,-0.0421385398497083,0.815101099928468,0.452147805716191,0.124453573744434,0.592050900508999
0.0216382079066699,0.0753496253009494,1.12449120636187,9.2414120387102e-05,-0.000112016033474293,0.489549362678255,13.9344971003733,0.223606736459614,0.0939862143674291,0.397007390981656,0.0334124583858647,-0.106313493740867,0.59862341034459,0.590657956987759,0.251424095904455,0.548311774416687
0.085456444474373,0.0860611623943874,0.548287274711695,7.54618042817642e-05,-0.000173614187180839,0.270615375292872,12.2297847169568,0.407043153805565,0.121513940794084,0.204739465878151,0.0301316524135298,-0.0243629153242606,0.603512015280919,0.776427747364575,0.622132252242727,0.518913976995694
0.03449753317678,0.000982925789805129,0.94845450642386,8.52384369482216e-05,-3.92116610691751e-05,0.354724764350185,26.6644545166055,0.375952644000202,0.0729136930702666,0.205790854474374,0.0116467249611199,-0.0608902280223059,0.947668811009638,0.706100184075721,0.728878135203927,0.472008529125596
0.0226100664587194,0.0520100312645212,1.09431203200836,5.79088447493385e-05,-7.97709273739136e-05,0.293521719275178,24.5055533333216,0.353467928879491,0.0545737503858229,0.480774148037774,0.0582850570817129,-0.0370046076079233,0.630395621978119,0.507897291975794,0.455972304950235,0.421576986010163
0.0922312680843267,0.0504783393734261,1.13009000618113,7.23796025192528e-05,-2.15562867073792e-05,0.363865542653467,38.3471504525701,0.535991614163574,0.0544836356603176,0.541210533476551,0.0493773334354279,-0.0775904568162211,0.76340924059567,0.529193205688009,0.775721130067948,0.538229546582024
0.0126453730911221,0.0650686100168166,1.11360935490397,1.24972366814711e-05,-5.25437095718474e-05,0.469388855173707,32.3700915704737,0.283174574172714,0.100438755241539,0.23663285166029,0.0227419298357253,-0.0654382210172891,0.842019494356541,0.81111548661096,0.633313994584683,0.645218022450502
0.0897007497837009,0.0208945946533601,0.977238171130232,8.50417791611701e-05,-4.59557124281675e-05,0.560117842863578,39.0739205960673,0.227106961453178,0.104050192798734,0.520859918821719,0.0250720945682609,-0.0373946409365589,0.510271959454939,0.409116154605104,0.0818059659499365,0.420350813515834
0.0122934946530012,0.0803157949891594,0.409140120242396,7.18893075094349e-05,-9.41503888016621e-05,0.50823774001863,10.2630088006821,0.289714612064511,0.138264705017717,0.382436935766251,0.0313499696715774,-0.0773070653997641,0.980687699158676,0.418213991900533,0.930885697105899,0.66410934435341
0.0980192944720806,0.037039538541974,0.799396435634745,6.97281916387426e-05,-0.000157256679073273,0.275997528765494,32.1620181542751,0.420238966290311,0.0808502293434359,0.626398819584477,0.0372505402201787,-0.0498597013011784,0.440838357232092,0.68647340346491,0.110152687747652,0.49385200437028
0.0460881765449514,0.0296518119255605,0.694049195478251,1.47150852707168e-05,-7.94902153934368e-05,0.402768243137677,26.2354177838075,0.532206219566489,0.0888920806368805,0.332983646620957,0.0493501328885633,-0.11158514764338,0.668195564622944,0.825393157535698,0.01459852895389,0.466924120217166
0.0849457588657736,0.0542579797330323,0.306608074016939,8.37081642930349e-05,-0.000194015939320393,0.482041548193339,21.4768764689402,0.321021107005949,0.149461127024623,0.545527803938642,0.0133702328271194,-0.0469152313932792,0.986041495118337,0.622081594935199,0.771892980480023,0.482946415572334
0.0604694338632649,0.0353977751396385,0.771640300906612,1.33112035880471e-05,-4.24354265913841e-05,0.328682847101571,20.2004354244936,0.598400618140151,0.0642621720912432,0.274025556384896,0.0547947068544376,-0.0826752059315805,0.93080655128113,0.57624491324788,0.0253380995921325,0.423368935339106
0.0705099607218826,0.016103786799313,0.710998642316926,8.33061875072285e-05,-9.98023241649917e-05,0.52086712063705,25.5582632265938,0.324906051935287,0.135741022086733,0.59771431730936,0.051797209313182,-0.0506229629883558,0.401674735085154,0.627299675657414,0.522439062603827,0.441243476904277
0.017733859456564,0.0916035650426964,0.63568037636946,3.96217913091253e-05,-4.55582466514044e-05,0.56766115451627,30.4151429312979,0.583660777488382,0.157541643441867,0.345900457091086,0.0142773639129242,-0.0126351967295919,0.837682488144049,0.577804328983556,0.237770012651958,0.593463523168955
0.0933388908885433,0.0799419586069893,1.18728476419668,5.08880361235514e-05,-0.000124817624519119,0.546621138106775,19.282612419012,0.294330073753744,0.150909976286941,0.694990091044572,0.0536218612612536,-0.10908431168996,0.773469827932864,0.75186039555124,0.560024122387792,0.461257546066842
0.0158617645971633,0.0990853054554056,0.606858873196109,3.96597192725819e-05,-0.000161761348780998,0.462491159143559,37.0965436841734,0.405113502006854,0.138159001226582,0.569458297693753,0.0471567789944354,-0.108146620621649,0.435755007006554,0.774671861485764,0.0460726653703023,0.56851020875643
0.0741713894461619,0.056846316442996,0.589843809854099,6.17858938584779e-05,-0.000158849836139352,0.374298341056697,35.6551989857503,0.245088476166346,0.0691980455558576,0.237990523010104,0.0423262327575047,-0.0739872917273555,0.720690252768714,0.678846780893253,0.518573708673473,0.477945817646012
0.0900234310439761,0.098952427801829,0.950743139251205,8.12591908994108e-05,-2.22584886528536e-05,0.325952616099144,16.4833399118274,0.495868834856711,0.124863527174608,0.288864270630409,0.0422033172662525,-0.0984821593412051,0.61275218614582,0.634025820902595,0.787891688178061,0.437979373843968
0.0758562463733977,0.0341513381584497,0.820735642041452,7.33770764711057e-05,-7.2525287250684e-05,0.498352967654972,19.9130530814151,0.324036513774097,0.133494793601031,0.553444505978143,0.0223374684762287,-0.023132148752346,0.821095912447199,0.583930122844502,0.269578121019294,0.666247641721624
0.0620491165994644,0.00932239350820039,1.19729440588653,5.96025568383234e-05,-0.000161861650990318,0.419195490405123,30.4432153392048,0.556150744290991,0.0663761445875761,0.55058879440433,0.0543613928166917,-0.0371296790153223,0.915206040588766,0.830737069816329,0.0754332533669658,0.485080906331935
0.0227765975260107,0.0431223412542455,1.02978823851398,7.57006680952176e-05,-8.91877948387084e-05,0.497591139637112,13.3528224677616,0.369213965542428,0.156929652616552,0.285477993233285,0.0251212615108195,-0.0183314812449187,0.862360188286938,0.876632388554933,0.488506638259937,0.558994877520273
0.0931818835273317,0.0732140052373509,0.650279327972489,4.27514857107867e-05,-0.00013372307566434,0.254324011876488,27.6214771293337,0.430239577800501,0.146713946932796,0.32067584931117,0.0401084990869897,-0.10541005866968,0.591399356563063,0.67375915437527,0.469161725802968,0.409065192517731
0.0408903767641099,0.046125861474092,0.677306445189239,3.57796461047442e-05,-0.000184073939766265,0.440392210008774,39.9252903537406,0.490185940217723,0.138334978252911,0.292581574760649,0.05131399689919,-0.0606756104454421,0.492684584453655,0.546990129496157,0.452280252881736,0.636859455031669
0.0242930380049763,0.0267922200246638,1.11209498233055,6.79240549481404e-05,-0.000127610383281683,0.271926948437436,22.1407804288575,0.248617560148239,0.0937026178636604,0.279673069066678,0.0259361901181828,-0.117646592193622,0.678412833843892,0.870362313828338,0.311949283472495,0.560742141489079
0.0147604301057182,0.00669444760857876,1.07998952149283,4.32200655220752e-05,-0.000126316467121566,0.414595629649349,15.5996585426014,0.425518016711685,0.106805806410532,0.471901402734298,0.0308313811749647,-0.0601998298578639,0.716521130017471,0.768253861724306,0.650333900636605,0.594414047884569
0.0438126723083399,0.0460482912722881,1.06360975256721,6.19237723066704e-05,-7.76239731780851e-05,0.445276138085666,39.104904870044,0.213892574352616,0.121654491451812,0.338551012967558,0.017341973779661,-0.114560746727171,0.963616588513553,0.935086834585806,0.59892748925346,0.616695552483993
0.0550003088974199,0.0984911468114536,0.926272026733146,7.35433312623785e-05,-1.13048520764251e-05,0.416572072182068,20.0146360897715,0.499936236051874,0.0946443939140695,0.37572602827199,0.0411482626968956,-0.0920970769501811,0.941047619543644,0.717331586610712,0.28885516336405,0.565500601922744
0.00892416570677136,0.055718663678278,1.07230189257448,4.35211398315127e-05,-6.18647630617884e-05,0.264208687223781,28.6130231496226,0.542038338665975,0.102082320225347,0.438376690928708,0.0397130750100439,-0.101172662586385,0.904514741913183,0.770459711777186,0.906082964984002,0.634895538990572
0.0627467129268433,0.0506327019859965,0.906820945949759,5.42776728785993e-05,-0.000130167750312701,0.39424853178813,11.9304686919437,0.393505505130844,0.156213608225146,0.435497987703381,0.0512123139557118,-0.0971944954130007,0.781417443130538,0.49133858825434,0.880475271193932,0.555765947043127
0.0812013105617577,0.0874549875182851,1.19316718143246,7.55018036862416e-05,-0.000174193940015412,0.589248801691015,33.4934289924917,0.57394287887793,0.0892347114787887,0.645072290183433,0.0562241871059989,-0.0499154466356252,0.806652347801533,0.941751419303007,0.928130125327812,0.556355984285823
0.0035681560461201,0.0702449608115442,0.855974051980907,5.12699892872875e-05,-0.000169051567258882,0.55973327150514,24.3798110027681,0.368205599492571,0.0828889006770014,0.631526049220896,0.0329949022381023,-0.0969769781359689,0.552794800714776,0.740389852605062,0.935333110159341,0.648633515065839
0.0866429455752475,0.0869755231367284,0.303846640251693,1.50090253614564e-05,-0.000111452924388046,0.322060342027623,25.9442338086828,0.505664016518866,0.0956361724730915,0.573022140406538,0.0221633993020669,-0.0864190257656621,0.653068320590025,0.467483559502615,0.319499308202726,0.648010940100695
0.083212608148451,0.05965760202815,0.351575370433205,1.58326196379936e-05,-2.51219852987009e-05,0.484019286803827,10.0153774507251,0.513283116841689,0.0655626859861061,0.52951977950905,0.0168122747184786,-0.0354126575167578,0.816866832405608,0.59242751662964,0.14419503353412,0.482511378314788
0.0577076620893937,0.0760609753135766,1.02900021047657,7.38004226185218e-05,-8.2640595417278e-05,0.354576506279444,25.1128488831664,0.298770943229304,0.0536694572278539,0.421891839253445,0.0449168914947232,-0.0302220628963768,0.792550000343798,0.771758291378431,0.514051642600447,0.523477863836614
0.0688879607217376,0.0290417505589453,1.10178990370834,5.36571192487236e-05,-0.000165047747977617,0.474222024935061,10.9426165787387,0.56526677395599,0.079143563302559,0.581191552443701,0.0291643114266956,-0.0133838866694318,0.64955430471031,0.738753697902895,0.897009531722714,0.438783441652427
0.0762137319714336,0.0773208206772793,0.945953460549912,6.90422211333877e-05,-0.00012407961430779,0.460471850654906,30.5026777854771,0.322808944397947,0.138728046741655,0.407605834125813,0.0399561899647505,-0.0950080324743354,0.856770495868474,0.430708944203751,0.572556265788153,0.665977764475555
0.0978210482482661,0.0484551893654748,0.700532708266703,3.1540557110731e-05,-2.12993749601735e-05,0.54564368410223,13.8669864559756,0.465084860249609,0.116446325137323,0.528144483270822,0.0189667648698553,-0.0767902542579578,0.791772862748848,0.562017475124681,0.527752339681533,0.656481126272096
0.0512896294516159,0.0789130294278776,0.350134403684107,3.76162171911518e-05,-5.51083484722177e-05,0.300526614651193,13.0286294237361,0.308504483218305,0.149298019779924,0.329975134627467,0.0254115796368297,-0.118246806078905,0.651195380129758,0.615792523364117,0.29580103916279,0.699354426791123
0.0716022145670674,0.0380140894450555,0.582380280112359,2.19745290935761e-05,-3.12621028448959e-05,0.568090308988808,10.1977947453479,0.523853216268805,0.114513882760721,0.412985556624946,0.0283580311015054,-0.103706600130549,0.659862050635228,0.822237822480314,0.00319906466593966,0.550376827449421
0.0213775172113485,0.0905141566511695,0.94170735463528,8.23416283083917e-05,-0.000195012796571658,0.322131806897849,30.3460457350337,0.412503357210942,0.0784631533868083,0.258344872724575,0.0598933506883991,-0.0327619642057417,0.914151761797024,0.923599550866522,0.857884253796811,0.444481321753608
0.0040929235704259,0.050005913617348,1.08718651741657,6.92409629020374e-05,-7.34930313481724e-05,0.517137561593542,32.8646598400734,0.35480722791062,0.0679444188885942,0.576915640322879,0.0428418810695953,-0.110618740419571,0.891356553398119,0.405102869615331,0.56662073072861,0.553937257865071
0.00500224532524396,0.0238385791491611,1.01715057744014,3.26328441428277e-05,-0.000153365021011639,0.460107997843115,37.6031918335147,0.307462565567593,0.0739719812025572,0.576159741003105,0.012282037547708,-0.0189873717519618,0.426558085077675,0.74426131786122,0.898240479692118,0.631532357445522
0.0495855940883686,0.0260139162077978,1.07835782039347,1.59809207809716e-05,-0.000149266970008162,0.469043891375636,15.0857614254393,0.569639922291785,0.0930507785627386,0.480585802874411,0.0211810864196896,-0.0804163016788692,0.850526231469354,0.561225829316862,0.398892669503732,0.486570885015652
0.0229773894539992,0.0792788675393505,0.850533527702442,7.43590623319196e-05,-7.64003438037541e-05,0.447609544281595,24.4454995238036,0.486238642195519,0.0993188331605246,0.262709867473187,0.0204455225798495,-0.107026950848587,0.61355607996718,0.511411912794039,0.542110867855605,0.425363065688591
0.0925046315678801,0.0142670828610115,1.15613896951815,7.25727825675206e-05,-6.99045259358882e-05,0.322741475020582,12.4538936425885,0.306486931951158,0.0515962292088801,0.305237779014899,0.0314425659521949,-0.0160820367180603,0.925458751986269,0.481347435814235,0.0937003838551852,0.695031065324694
0.0375432987559276,0.0564050612898451,0.550747549150209,6.36088624914456e-05,-6.6909632779692e-05,0.493510773061561,26.6181293023261,0.207781503803159,0.0763035041567334,0.332586123269866,0.0586204145159456,-0.0971274972834205,0.831542918450572,0.474326604372868,0.114124576230301,0.655085381089663
0.0472469462809295,0.0434983374282075,0.789124409048818,5.45925411669794e-05,-0.000156618807894127,0.508011458582645,34.5279066596879,0.299417331586561,0.135198483281375,0.292670037687756,0.0465935204841973,-0.106919412601972,0.564912696697889,0.604661454305472,0.490701973506715,0.5820520203633
0.0111128625552616,0.00697043621588347,0.411959297021641,1.43570797433751e-05,-0.000123999101170515,0.362340916629462,21.351943107089,0.240145007194175,0.156442918165534,0.666085952627822,0.0154687941683417,-0.0504575855000138,0.790301151703345,0.628312353698956,0.357691593971724,0.587782517353375
