"iR","iE:iR","r","k1","k2","k3","covidf","beta_pp","beta_cc:beta_pp","c1","c4:c1","v","z","d","d1:d4","covid.d.factor","p"
0.0918515514421013,0.0407275348179769,0.468291723724059,4.15358904821395e-05,0.000102255052598682,6.1198150329683e-05,0.79605200437028,31.8502193555934,0.426325573275518,0.155874901669564,0.371694918170649,0.064450265576366,-0.746108076189451,0.964411140901533,0.434309329349734,0.813697529299165,0.594370563917724
0.152753838309874,0.0220901835604789,0.229297782311472,1.94928771690466e-05,0.00016576933802925,0.000158509396354704,0.813592068665987,32.1363813145726,0.588403588451973,0.119371089691487,0.612914194770895,0.149637779288956,-0.603805166713362,0.870842214011898,0.997515238316124,0.912686129423716,0.314564190888149
0.109447327593427,0.0487824233472628,0.3819407974676,2.75957192192009e-05,0.000483869623358501,0.000475972998928927,0.766099324743659,26.3927861362948,0.21471646039132,0.153761595131304,0.470737400621292,0.210520004921118,-0.910565353118846,0.527458221269647,0.869430667661875,0.61127961464773,0.961884678741614
0.0452154079056912,0.0131262053429501,0.39160142987764,1.49425247118808e-05,0.000293961985233705,0.00039017371903567,0.616299547438975,30.7294965297857,0.269475808775456,0.0562963331525967,0.626304387109897,0.14357097986279,-0.78097240508737,0.806742907694975,0.711366511758184,0.675845117764322,0.257312102627731
0.0748848972915144,0.00327723359888943,0.387943476904277,3.30072710536793e-05,0.000206428220913047,0.000487249316023372,0.809439304363751,34.4712833353415,0.584507986113833,0.157488857414759,0.338409305193811,0.144656466590571,-1.19916922294515,0.800437822606787,0.990626199656772,0.689648118084029,0.489406493475335
0.142576302403872,0.0173074813228776,0.343196669334965,2.36354188616574e-05,0.000362692382098339,7.87526411171133e-05,0.805609013917181,16.8205574838173,0.553768165586827,0.118364103615613,0.537515043728519,0.234738775213837,-0.84332835855869,0.584186824073022,0.821269827932865,0.67050189740489,0.779221710149012
0.0347997791756666,0.0318553833589548,0.317753169535752,1.34115054753826e-05,0.000183598596362909,4.03421355998819e-05,0.718235279265908,27.2554530701445,0.323646835340187,0.0900523345599153,0.337291631027086,0.0513878500410697,-0.457722371470315,0.629806676008739,0.498071861485764,0.603992099546272,0.96463062626929
0.0465665164641718,0.0306470441834665,0.2593146032847,4.18292861593235e-05,0.000409810914406797,0.000118684344146042,0.743151989857503,21.8430297603967,0.250744408081907,0.126117915062223,0.32409566090838,0.0639983900246203,-1.13795547524432,0.596329041191004,0.619144225204084,0.60413678725368,0.133121000396181
0.0120609537772524,0.0485338726588163,0.428130636331369,4.23392655467677e-05,0.000248303363556042,0.00016685455189318,0.859801626142534,36.764437994229,0.497891416504327,0.0794872979857555,0.416808366630886,0.0215916713558976,-0.956146753721323,1.04124668387578,0.547558747687936,0.75702894124814,0.753268812238285
0.110623079986529,0.0119438920591081,0.431975862235762,1.20365296367587e-05,0.000201695796221227,0.000231361396039935,0.764413073457358,38.0972252989071,0.474566414476496,0.0529645179143207,0.319913260372666,0.0432798804237259,-0.4904585971336,1.23799371125766,0.758466766363149,0.633827354633335,0.137794405886531
0.0607565088809049,0.0276950435577857,0.363224706061534,3.19509537856064e-05,0.000119169587327365,0.000495364947102233,0.714853276642598,36.6306964083458,0.530013288429131,0.0500744407746072,0.32811422484694,0.0456296482744021,-0.724470765392851,0.955994374582668,0.954392439965438,0.709856537199882,0.517606680952176
0.178762205161292,0.0186699611772487,0.274328224677616,2.42413965542428e-05,0.000181889487976802,0.000122678433368619,0.832727569064917,26.4398148685791,0.298373458857959,0.131552604568404,0.741753319129969,0.032646072765543,-0.884995335353034,1.04229753943825,0.90851955198166,0.782550222208615,0.539043325800495
0.198167320732951,0.0150059372634005,0.344479683350376,4.53420413088954e-05,0.000227458264380053,0.000304246624385833,0.640790749082691,16.8999731901276,0.367972769583513,0.110994456504993,0.507608654196219,0.165815111669122,-0.939705232702921,1.15618350683488,0.453064307364961,0.7176541460446,0.335179968593991
0.0403068389070236,0.0369550101019433,0.485213577053393,4.63531926475186e-05,0.00049547597209271,0.000278836523167273,0.659642292226828,39.9995887290065,0.356912101152694,0.0539451335116119,0.482419609634516,0.157966892949676,-0.518154738910038,0.809280488427915,0.809998789636791,0.661593615104103,0.516723412865726
0.0648866744037469,0.0398506780386472,0.495303841440007,1.81489520945462e-05,0.00040522757738973,0.000440557147639179,0.816681156914169,37.9737320868124,0.441122855318772,0.137679282398689,0.34950524328618,0.248157322159279,-0.846721603402623,1.24811312089165,0.752563936541742,0.941012682997016,0.96771553760129
0.0246457868303133,0.00393873887069547,0.475988287049788,1.07855164153222e-05,0.000431990847513103,0.000307800653741516,0.718300170190982,19.042837323714,0.214892381614974,0.0820037141136305,0.799227640315114,0.15070075145038,-1.15954496772652,1.16714545848152,0.704098097400879,0.691256002558539,0.265364020969369
0.148592718261005,0.0219915540418644,0.406434327107714,2.54144392342369e-05,0.000386065125939355,2.54811364008618e-05,0.752295552483993,15.1888160403954,0.575025212458273,0.129147692156273,0.695351840346547,0.230250442223275,-0.732701158034025,0.609990295727241,0.83910435407781,0.680800344272039,0.418706850889581
0.101763398248203,0.0253983153724185,0.467923809771822,2.52354391073808e-05,0.000319034823513823,8.92176498071484e-05,0.61329899611643,31.5852511707402,0.360445285588658,0.121403615349627,0.674180448083013,0.179297137318485,-0.701664344094026,0.697410010665283,0.73468538304735,0.945363683650095,0.13383535018079
0.0612666131083652,0.00547596620783757,0.471529855888593,1.42699852660267e-05,0.000440443308485858,0.00049841283617771,0.607649855813803,21.47280405416,0.399589657238219,0.100769197187383,0.413402664459233,0.220410259971568,-0.587484134930291,0.589262605273786,0.770797585244058,0.814636197689983,0.978990492075449
0.116278856991337,0.017621933530983,0.311942581358179,3.44887929390837e-05,0.000295021218746656,0.000202287906746344,0.724522393810819,39.8282788017338,0.226728547335975,0.0791077186267,0.609390483208195,0.0901171553548099,-1.18368935069421,0.747582330960159,0.921290245271986,0.908512972826041,0.750478521702299
0.040954616112619,0.0447594412037267,0.474255984285823,2.05353177361842e-05,0.000353818291943893,7.92936505229383e-05,0.676366630957625,15.4971622027787,0.40598088172016,0.126595973676816,0.35442366603238,0.0976610347488818,-0.514989049657811,0.511118435809637,0.774980119258352,0.759830300416953,0.987684778907592
0.0197532909302747,0.00161102998586337,0.457088725451194,1.2051660915607e-05,0.000446873320125847,0.000333721360301263,0.617511172018875,19.638833954354,0.25578978411577,0.124194271209355,0.473270480938295,0.204163517920341,-0.811738878531529,1.26529193382549,0.881268320590025,0.938965409709859,0.905949377382454
0.128630262063774,0.0417644229564397,0.306051657742192,4.23589053525869e-05,0.000422063098189968,8.82745291419467e-05,0.870687960117566,35.4211478756042,0.596349783508355,0.154516019319439,0.704853112842383,0.0628364637050017,-0.750787202023432,0.636089109874144,0.56922751662964,0.816134928403608,0.580634134944365
0.06256412209194,0.0140648211013217,0.376800070158858,4.65824100526764e-05,0.000206006484538026,0.000257347108791221,0.773228488831665,27.1565172851648,0.24734348082856,0.108129537969091,0.726168914947232,0.088194171519697,-1.17838749951295,0.909544388504575,0.494630985560268,0.949040841142717,0.168611357853492
0.129327703765762,0.00956894470395858,0.219423730829079,2.74250355134842e-05,0.000349985460630793,0.000415762737452732,0.642150080466992,20.023537114218,0.575086575288295,0.102318151805397,0.416452030290461,0.0550958168056188,-1.1610989279709,0.685874292044838,0.798566883304855,0.746148059959977,0.200783069164678
0.117551286116093,0.00548422162336321,0.275274293198227,4.77872591224654e-05,0.000373590166782157,0.000317567623554152,0.695585582022695,26.2052917062906,0.41831618638467,0.0815186341923312,0.410975413223729,0.0608284286114379,-0.891960507413403,1.16127403860148,0.523713202692289,0.687279242021183,0.986232708266703
0.0160178427893211,0.0491352154709022,0.471808872087626,4.34893152746341e-05,0.00039787046778081,0.000341268175611713,0.793286689962493,28.1750491015943,0.408459681486214,0.0992750248372889,0.652847895937234,0.0969163714600859,-0.484770142229061,1.1915269625755,0.973751528095361,0.629646712543819,0.567862171911518
0.136968318194449,0.0446554069292401,0.486386294237361,3.14771149884972e-05,0.00049341917182696,0.000441338965268251,0.842369477820978,20.4484531638853,0.580930253419839,0.0911019626167549,0.661900519581395,0.233635060539861,-0.560022798978906,1.10361633189234,0.911453520074906,0.806517613141685,0.821884775997861
0.0955309296415436,0.0241738613298241,0.362489912201604,1.21395937311711e-05,0.000429337000962452,0.00020885537146142,0.693236545098503,37.4859187764678,0.418025214986876,0.15829856377992,0.415128045749036,0.0873872768629645,-0.742793712177236,0.517606537453582,0.583477522055944,0.926520287017121,0.992281789165898
0.118401622988547,0.00896079045485403,0.491726781964023,3.5427589817966e-05,0.000135590156195592,0.000272675795810787,0.835375880898512,37.9166479527717,0.570887034852058,0.142099817976323,0.607317935787917,0.132215166486387,-0.997846066884351,1.23245300357367,0.709895690479456,0.938537561593542,0.107639795202203
0.180180099924211,0.0259494884998674,0.412149384193728,3.35535048556762e-05,7.33778801017557e-05,0.000303474518608464,0.888451434807666,31.7071849348819,0.449649677153428,0.0589912010588272,0.431478374119926,0.0520851475680348,-0.567045360873294,0.820624472933449,0.727985139159625,0.630253904724338,0.995790772527084
0.0838961493498716,0.00538331435930741,0.368392225286248,4.48918648174685e-05,0.000402618563808256,1.54400762533296e-05,0.751672143907635,24.8193631204602,0.558273850203678,0.113843841670248,0.668087677996373,0.155727908662483,-0.592086444773354,0.627605085049073,0.483315228508785,0.909551598671979,0.793633642786043
0.16646593842561,0.00762577555549273,0.496455540875811,4.71950820979569e-05,0.000121419371987646,7.28307413901621e-05,0.660670885015652,34.4834057692691,0.441299169326729,0.159637431163632,0.342883679621775,0.15091396978142,-1.1075411067447,1.28521332063476,0.719757963293279,0.884906893389548,0.201477761451737
0.0653996524700949,0.0358068721181359,0.37717803998359,1.19207941862692e-05,0.000476499890535022,7.34763406246994e-05,0.88099138608973,30.4036493646175,0.320906208674734,0.0560411786936363,0.613856510695031,0.159188207394478,-0.568756346793325,1.10257386390232,0.54810670477571,0.772483111977096,0.681866187139507
0.153837997183957,0.0273668470388672,0.320773717907118,1.83880153542074e-05,0.000456246597987041,0.000306355819723769,0.687984268137673,27.8318763652836,0.478394944406425,0.0856556511977222,0.527205866278421,0.197622324651167,-1.04391430441829,1.07209821204897,0.489903347923839,0.810492901611619,0.544538658590196
0.0713519241760143,0.0156079448607616,0.44833737286909,2.92513841452884e-05,0.000220073631896079,0.000272354718116333,0.891541469682939,27.4118169908276,0.359462158819381,0.120089315554545,0.672798444328131,0.0527849656622725,-1.13904808373483,0.726405393633743,0.568522245810367,0.830620050811907,0.806369045046833
0.178992793863399,0.0467842476885824,0.2083520203633,4.5036221243348e-05,9.4897910882358e-05,0.000292272283934005,0.867723599144584,22.7334516003709,0.508789619005099,0.0783137913926598,0.736347925659385,0.144275798588541,-1.1172538805327,0.968034040026801,0.712522260909015,0.613009005160284,0.331468530548434
0.195761402854628,0.044684115363307,0.289953852475574,3.60263988548455e-05,0.000373482688343991,0.000235062046358571,0.755440298708063,15.704043444215,0.496255848230856,0.0959335108669343,0.365475717816347,0.140467417293391,-0.858889331273711,0.647291534242655,0.563992736684391,0.941890725362165,0.596492646556138
0.148668240232595,0.0166029886471615,0.390996121521038,3.99411080613453e-05,0.000156154289663385,0.000159720665761225,0.704674958019098,15.1484262786204,0.527287350017174,0.123354024068818,0.665814476205773,0.131170125534697,-0.657682314691549,0.664017153572477,0.9892802116042,0.886298208014469,0.257882909251773
0.169053570325313,0.0340952904092138,0.402524565580674,4.84259711554429e-05,0.000487908380430914,0.000397524870391523,0.669565297136945,29.3716414643335,0.585152882980059,0.0651166674113933,0.664048486606878,0.137100979544298,-0.923993701174483,1.22048604020271,0.605555541534582,0.811138342235819,0.499718482813681
0.028972825019691,0.0130374276412273,0.209294877698529,4.47368752145891e-05,0.000415071678326081,0.000392445161705491,0.708789093080023,36.5040791086309,0.383833692985711,0.0611870547507114,0.652596379590492,0.204657062085039,-0.610916352331541,0.592078885306542,0.51615598976058,0.872462061037888,0.347695061877626
0.135154937876166,0.0210188032252976,0.215507246237597,3.5216442836967e-05,0.000129400272422598,0.000267177654697394,0.827131873758789,15.3318216368381,0.292121110648848,0.0608191442806274,0.792906068849804,0.179772591915182,-0.668744981793566,0.861737958264165,0.787047044190532,0.853397092906304,0.284570064266864
0.115681323919393,0.0164162444737277,0.484557167877071,2.46565986856135e-05,0.000173899804526893,6.42138497847233e-05,0.880769909736095,31.3663821208698,0.570306801743805,0.107037936304545,0.647875450263964,0.0536054445145954,-1.17998697519613,0.620796434854406,0.501409650289035,0.799956497273497,0.662934106559865
0.137484953805162,0.024997096362848,0.477830784397782,1.07894227420259e-05,0.000135021934269939,0.000304590015046219,0.621059381352365,23.4155616122201,0.381510043432315,0.125388680525881,0.351828638570577,0.0228097841467778,-0.792511109228739,1.12126549875711,0.556045569107402,0.632096490237338,0.121124958341895
0.0540301799894062,0.017260543323367,0.258530564834178,2.37970399772935e-05,0.000415174376070162,0.000120594080833284,0.741568784453045,15.1069560051081,0.412023652426278,0.0864084556074231,0.467936061553463,0.123422455554382,-1.19978793504436,0.812842325876715,0.785917854915885,0.876552732427787,0.951518060965557
0.0308906068426045,0.00781460069591331,0.397087421563058,1.07433605404912e-05,0.000170939151657687,0.000295672313012319,0.603579376939614,30.8481195267911,0.248227345526715,0.123817803240553,0.475755599697664,0.152429748931352,-1.11510224488452,1.14135834335989,0.957997284161812,0.602372387357762,0.518858794889622
0.136157541744619,0.016614427907188,0.239379070561589,1.01475562242543e-05,0.000406676142425765,0.000429146684066231,0.747359783565532,16.1282031109168,0.464919868649915,0.108625231307632,0.323172092957422,0.148685307631743,-0.59871533339577,0.639088263452736,0.445180409841007,0.924034784089661,0.108513526920602
0.0150928040919414,0.0370003694038966,0.430429500563,1.31599076973616e-05,0.000343822801900818,0.00049129463122346,0.85556193640742,38.2657396931376,0.559924639408694,0.0573525012414763,0.532747707655886,0.097566773765552,-1.01070823950344,0.984957361637677,0.844485063526779,0.676863042299581,0.731160335408011
0.169459020324999,0.0113919156322856,0.497833406710438,2.31487669500709e-05,0.000479633963826136,0.000369122274547842,0.707113307830785,37.6144119982743,0.480515638172316,0.078719423463447,0.493585245970054,0.0948235165253732,-1.0175936148295,0.565497336938294,0.481512808956625,0.841419478038799,0.232860739249294
0.0136528189441624,0.0316773006295152,0.430959302577656,1.10001750816995e-05,0.000100855042017589,0.000169606178368416,0.601179952591402,33.2393752441839,0.462169671282638,0.144188376597554,0.310440419515401,0.0946664666875793,-0.927908869202237,0.962123578563208,0.627778590394743,0.913828395501656,0.130500817743246
0.0496601041545866,0.0333877176336963,0.429804260726529,1.75447265615594e-05,5.07913139573997e-05,0.000148956304307236,0.649787714466592,19.3931150273401,0.29164315938009,0.0504683322599429,0.515165300325685,0.240056864023509,-1.0536876550811,0.87348259599631,0.601370008588489,0.602306359603272,0.788126965486654
0.158933154145506,0.0311768130966772,0.332284297880344,2.93046963623166e-05,0.000149598004090879,0.000416945575425661,0.8609789193206,20.8373687383098,0.291968598971826,0.084990879616579,0.317715657782004,0.0880499026036689,-0.481843397594294,0.840889055837318,0.868143275924306,0.735818190461859,0.635962309643091
0.177482792998801,0.0237890433548741,0.249406870456156,1.28880000605434e-05,0.000355977725782816,0.000374212583179444,0.744113601055765,17.8808361791656,0.430315522577769,0.0628057498732947,0.678051244755198,0.0726549174296988,-0.706554709568426,1.23106863119416,0.572171387001686,0.695691735458506,0.454464096897515
0.0773271949431898,0.0335895430406423,0.288334928435064,4.69687756197092e-05,0.000330120184138732,0.000137413243954782,0.836177125279023,22.3401154376198,0.387395426304359,0.0710389626699709,0.781251864562122,0.199005297293138,-0.642813451130114,1.02650960325412,0.904149149022531,0.646144729003236,0.957029253833531
0.0879266961786834,0.00877490366565471,0.382541967046703,4.65343405884194e-05,0.000426665047562425,0.000105454359603274,0.63655660642758,30.1404024162194,0.261124981204979,0.151900773147965,0.633348394184412,0.146419921806536,-0.836135862027497,1.27938698370885,0.606554339269083,0.603791771772942,0.944622951502074
0.17057936193676,0.008821030553933,0.326837364676315,4.20394439957043e-05,0.000241698969093279,6.63735197529398e-05,0.637753512957203,24.9222020304568,0.206543593757258,0.144062251760087,0.557046891344207,0.0771429907849299,-1.01184007505861,1.27803469808487,0.744350076440396,0.915378277434141,0.358696331904177
0.0269303130187366,0.0188982738440447,0.462090018197033,3.39927621077218e-05,0.00040460442185381,0.000400090125866426,0.758953668315173,21.4632540479147,0.220542364040855,0.1501990271138,0.741962738081929,0.234268985168906,-1.06113185641589,0.873140999475804,0.708766124852095,0.717943029273228,0.420670392407849
0.0672879064389924,0.00128125273377926,0.327697550699604,2.38081992656272e-05,0.000313567617300933,9.31253802316496e-05,0.858553858895064,23.7991157526325,0.38106181395445,0.0572067590909482,0.592723165252556,0.110480017429758,-0.708376184727023,0.697969425136534,0.895145180372568,0.839241526924889,0.54312538041349
0.0782367432231891,0.0445078778576044,0.461157415547059,3.10437684741026e-05,0.000296018219510885,0.000261158010608549,0.652486411891202,34.9786921925862,0.231536227233832,0.0943476363663018,0.409518071507143,0.175370778203959,-0.86812481906336,0.839048739244851,0.640885052009858,0.686305567104338,0.110259129000944
0.199338252454881,0.0107142237430094,0.441151465702546,4.42963784317952e-05,0.000317798301795532,0.00043928907441661,0.67326179216872,32.0523123657622,0.564171811711447,0.0629426435623799,0.610517017485574,0.145110992232903,-1.189322544421,1.13601845886192,0.669449861750426,0.696529868093614,0.229253866998269
0.0771624813925948,0.0100957341974081,0.488191537077073,3.8534239720013e-05,0.000406837664065219,0.000117027631041114,0.823564206794021,17.0528733721837,0.541755033715628,0.107509203980985,0.680601000523311,0.247818388577728,-1.22249960398387,1.03012234451963,0.681629856568202,0.735324936699941,0.687906938781077
0.183456007347848,0.036347570067404,0.442288760003913,2.62024807928565e-05,0.00022565214844544,7.96961381784244e-05,0.872007297797315,25.3718303244561,0.227501208659975,0.119629736270392,0.420415018141231,0.139528470782223,-0.681176020032249,0.529469729499581,0.897966014957055,0.920353628433829,0.542239882339584
0.129087241720859,0.0103006071399724,0.344897895665094,4.46550281124314e-05,9.29364491018117e-05,5.00477922085773e-05,0.879447506064014,15.6825884904286,0.422877285915148,0.134188586854913,0.48305884908326,0.203749892102316,-0.70294405686437,1.09347778908412,0.964808089832915,0.694439388657412,0.478385651017912
0.0696105136644763,0.0353747244460173,0.271155206063064,3.31070346699872e-05,0.000317431724182353,0.000130524791226127,0.878747917926684,17.8455046547713,0.308004338200297,0.15488460158523,0.783205410954814,0.0931768168186334,-0.542800576504867,0.730930537374131,0.975916580206808,0.866196597818832,0.222260846023308
0.185585384042892,0.0124102378163674,0.463875654026261,4.15703179963771e-05,0.000164427888354124,0.000408782450364419,0.687175478465692,24.8475768998498,0.375179219895105,0.13284988757087,0.599854864354129,0.0304499625068647,-1.0488334243562,1.05171142858993,0.584791220087605,0.648922976554014,0.737001251029549
0.0725791493885669,0.00727468446259061,0.494840264713997,1.6022930563027e-05,0.000215003287919145,0.000429675826332495,0.756126069931546,27.1898184320618,0.582406109447032,0.0541413307649091,0.576411434241493,0.0443037035973285,-0.940740857150782,0.782563360275018,0.702974089656817,0.65103677937972,0.900674454236147
0.111092115275638,0.0147437899414334,0.232367862275126,4.20907015848874e-05,6.72947984087048e-05,0.000238167534064859,0.738658151666354,31.8133847540924,0.287755909869509,0.0866730867428232,0.584481574985548,0.140111196427844,-0.888031807919537,1.23841500188522,0.676766550189955,0.754333000836032,0.540245690788072
0.12887618014824,0.0290964947175684,0.448957438688981,3.87589192788458e-05,0.000254096556100214,0.000168766488063041,0.63605230484968,20.1445915886511,0.204706262313885,0.0567478904022261,0.355988755014686,0.191656021530336,-0.602700032085821,1.05052816947891,0.455863872057339,0.721414641197282,0.563272699128254
0.103731107252568,0.0412863833637289,0.360660393039323,3.62296784903109e-05,0.000164093936362292,3.06469114424149e-05,0.780315018557524,38.6336385391827,0.427222797101457,0.148553278239465,0.328722705465392,0.117068771771288,-1.10909113650789,1.27824716347872,0.924930107869953,0.61856181857237,0.526445492452686
0.0145318831506829,0.0403981666869383,0.290275964781456,2.48332574234065e-05,0.000138322932622815,0.000243990255260681,0.664382093574875,16.4852107637465,0.227143643019597,0.102034798425966,0.401939887736963,0.199329454047743,-0.771728338722547,1.04671257597655,0.966777868114691,0.658804431379695,0.329901849229634
0.120591547598708,0.0303392040004397,0.394391969037219,2.09872261937056e-05,0.000143978092114639,0.000132168404825912,0.781706173353479,28.7276233493603,0.30298709881315,0.1100173901817,0.390806271176436,0.092533461895315,-0.627051747105259,0.696845583668475,0.902335692880955,0.916616530172379,0.499440861766064
0.14931696101006,0.0361810864432057,0.32496793935129,2.98811086103848e-05,0.00028149053332624,0.000470843493302568,0.84660210732189,33.8380433172511,0.463612035761122,0.0985372379759047,0.345824036551174,0.111438072208997,-1.15889909341988,0.937410690657919,0.895980878615659,0.645829586561284,0.809591172033851
0.156139940216051,0.0467204234126405,0.27953218256461,3.87327736409505e-05,0.000365584016427898,0.000476262698318645,0.865651078741276,26.0449811559384,0.35400762596655,0.0781460472213143,0.396766943173173,0.141561883648908,-1.2132760714173,0.846749176495708,0.99510058163018,0.683109154238075,0.902845800060593
0.0752651219050904,0.0362859416133339,0.236964927972923,4.21787991536905e-05,0.000492704824775341,0.000317750238586861,0.719662598714465,35.2561913306786,0.526626108895149,0.121109302849621,0.529191542240093,0.216341074976268,-0.571620148548166,0.717430759101299,0.892650335627375,0.670333901276874,0.670149268002599
0.0271392542342531,0.029816688847768,0.412887450789032,2.65375724101005e-05,0.000346309337368701,0.000260186235372325,0.626087173295091,15.9529660383821,0.22701968235001,0.146473857205767,0.488841924399797,0.237989388658037,-1.00586538673567,0.725748536970156,0.786214917278942,0.754812204549403,0.381553951093368
0.150673369167047,0.0354497690446422,0.486019298553234,3.38814569009468e-05,0.000338872669120959,0.000280952306751253,0.763715044192434,33.821035517399,0.301391438650526,0.119085842117789,0.35371997101667,0.190181717552584,-0.945180510129675,1.28170874140492,0.477369173440058,0.910059114956743,0.952558945384482
0.0580475032448536,0.00120245319504326,0.308709964745468,3.34847278767948e-05,9.07462627113564e-05,0.000335492016541236,0.818767345228349,21.224653036256,0.300402054458826,0.0616367918710845,0.585712029295857,0.0697944547790902,-0.48234113295152,1.2036530487461,0.54739355597212,0.646275201557949,0.861033502107416
0.171694985615962,0.0246957092515677,0.253267119230819,1.99271637248807e-05,0.000290516375123232,0.000466432813531249,0.767838345934311,16.6351397836212,0.597291430601415,0.0675660223757763,0.433857960792879,0.0685249894745555,-0.699296138603504,1.09084476143463,0.525414497320959,0.677951295397578,0.537267921712413
0.0780476815750838,0.0213775077429953,0.438056118100113,2.5260766022789e-05,0.000331822493436304,0.000302586712706652,0.832116152933589,27.4977819103321,0.248345782569423,0.102198504190729,0.5480377785806,0.0413664096748596,-0.802780751525747,0.563125849662597,0.875107997502526,0.946811826717877,0.657901456215721
0.133910790130803,0.00647554971712362,0.445054344217107,3.44076810762969e-05,0.00019280866929834,0.000489533569006425,0.811471852089092,19.789848394853,0.353194087201698,0.118650813624127,0.570792247763718,0.225659677751673,-1.07832911008689,0.995818444773058,0.521129359739227,0.840921859025416,0.765971665607486
0.0866888157467529,0.0279154215149101,0.309036736229644,1.65073091657925e-05,0.0003141227844198,0.000154357519557736,0.766771382172126,29.2404789835137,0.278807246005194,0.131993847616961,0.335773709656942,0.0922851715754663,-0.688491875913475,1.18010368439717,0.949066798687074,0.814094346942601,0.484986078211945
0.199895520889533,0.0207669647774096,0.307735343638645,3.32216242741048e-05,0.000439692393456993,0.000282921550954082,0.720351078746421,35.2828621465053,0.345357963531837,0.137620443892928,0.7830949556001,0.222378524581894,-0.82075397560515,1.14432292812429,0.666973306016624,0.653647899510564,0.885798917902913
0.0924818575294378,0.0165537738544148,0.357776399696758,1.87581824495643e-05,0.000185380607902957,6.0505151845982e-05,0.694104874532716,24.155035018137,0.474739480014394,0.0963440419566235,0.679888981922879,0.12596437804137,-0.972387483239407,1.25319996949124,0.408256492227176,0.677480803992949,0.940044657669496
0.0952030354210789,0.0174515975341464,0.404065294004208,3.9231442203084e-05,0.000209653106843308,1.13127304346215e-05,0.738486272832751,35.928897858673,0.58060547514564,0.0511427440257246,0.386331714496288,0.108780773241915,-1.16923361381212,1.14282135079708,0.680404694911092,0.718141030284553,0.983401647885749
0.138009372494877,0.0387660728382944,0.247549696695106,1.00548766015532e-05,0.000482569612752099,0.000355007071237015,0.612851006876258,37.0120468773588,0.516275269441586,0.0949963504380709,0.412079314702811,0.157001039528706,-0.455896479036015,0.613210236517961,0.591000529346429,0.899633364810181,0.203666918556322
0.136493171224931,0.018425751117811,0.292359034053236,3.59236238711979e-05,0.000499839443635882,0.00043148546273428,0.757671887962171,25.430662558709,0.266721028426973,0.109517058339194,0.343000694680144,0.0541822488594311,-0.669629861255615,0.913993833311771,0.979546208182117,0.6030624629651,0.736122386219329
0.161179138533318,0.00248206798157992,0.386198921701009,1.57666130227596e-05,0.000381194753204274,0.000310402026625345,0.820992003673059,36.3482419946425,0.277503936285929,0.0873934529035158,0.517016997822095,0.181712568399316,-1.0956487416921,0.712467158987373,0.84774852949027,0.653186627450267,0.819929113814537
0.184844332676237,0.0485748812697807,0.335012144971197,2.98528857637042e-05,0.000262614340767055,0.000246727793806276,0.718032840958424,19.9451340407948,0.23218962304797,0.0706082193927312,0.422821441855825,0.0841204396966744,-0.852121609928967,0.695291750763853,0.550148455504235,0.885398836885237,0.38461584311137
0.0981575694463138,0.0346955241726656,0.496938714187779,1.22673691900012e-05,0.00040647567721922,0.000137161073784529,0.767482956805383,31.0454419754484,0.543406896951484,0.111827013478582,0.606155238153025,0.112886921260759,-0.741286661313338,0.912217451209699,0.697644206669461,0.791125782673953,0.147386283847014
0.0610927402210655,0.014835976282326,0.450423409744166,2.2816367882546e-05,0.000249070676502248,0.000309158362542987,0.682843158263643,23.9811418893107,0.430098268218307,0.0641979827899726,0.482165046988792,0.0255677782672318,-0.592867273613263,0.80851248709814,0.972542905857461,0.756444789178278,0.457826397753391
0.0606566145108043,0.0182160404670065,0.47138342081774,3.23148371903071e-05,0.000271513474979764,0.000275700414601126,0.87377499647541,23.5519911000563,0.368871168194152,0.0626519176727231,0.623098992826883,0.211364792816783,-0.612165233076636,1.0715893747218,0.52659920226275,0.684509981684794,0.630669234016398
0.179601823208519,0.0485596011334353,0.387126496660872,2.79613142292853e-05,0.000249579345632135,0.000423564886444566,0.850176600487391,18.0125961555265,0.282819193415592,0.112099953428373,0.452547641119454,0.186172408787417,-0.755534311956582,1.16265281091525,0.919998761614598,0.655619556599017,0.208953039621981
0.0739850506497299,0.0187304792737849,0.271688936249935,2.47444852240942e-05,0.000165840105016751,0.000129593016730915,0.854285201358725,33.7326369800508,0.353324610775709,0.139653515062056,0.691228104320316,0.122729049834036,-1.06427248404285,1.16331135475238,0.590056337725325,0.661152750894214,0.829462277012272
0.145489138967577,0.0395229440792835,0.417042124909326,4.35653889874648e-05,8.09995294663007e-05,0.0004744448760895,0.806678728313348,35.4375432295453,0.281380519445489,0.120794445849697,0.737743953660247,0.127873197982675,-0.496164429184014,0.64973238721968,0.42620792001849,0.672241378261133,0.617532527517737
0.166842350151407,0.0403724729127904,0.23663564926465,2.63454125894327e-05,9.31060051752254e-05,4.50392134488747e-05,0.690319985039765,30.3963274517853,0.297176928019431,0.0947638094711668,0.338166812645194,0.0597828237032006,-1.04823133364222,1.27758242414022,0.959491971035535,0.663510110324939,0.404550044531049
0.146697222266594,0.0232258575748404,0.240968233124609,4.77368055318793e-05,0.000489314860566822,0.000372695675386568,0.701281571047194,39.8653529286113,0.587653990695129,0.0916689002884785,0.339190684064757,0.235137190823262,-0.905191499530489,1.22883523058544,0.643414397300128,0.631624170211283,0.743157257824345
