"iR","iE:iR","r","k1","k2","k3","covidf","beta_pp","beta_cc:beta_pp","c1","c4:c1","v","z","d","covid.d.factor"
0.0131776293778171,0.0481510990173187,1.06499430049735,4.03292183356398e-05,-5.33103429847645e-05,-6.21376479115803e-05,0.806391483808057,68.1686541441347,0.24467121951199,0.174000329496859,0.63754056694541,0.0313858310415681,-0.803265398324033,1.17216765215117,0.585605734028364
0.027813592716412,0.0140489416784731,1.4382473168078,4.35449553553333e-05,-4.67546062742484e-05,-7.49784962215399e-05,0.752122225099736,70.5846138367274,0.487546000890352,0.14878464562924,0.697746085832252,0.0617065334172066,-0.576584680649483,1.13372749838382,0.637257739653531
0.0668553930955986,0.0620441148918153,1.30286548048217,6.23094312560628e-05,-3.23924800448896e-05,-5.34075731869259e-05,0.502170031366144,57.4508879761724,0.433606210675859,0.190312723199503,0.623529693226408,0.0592615745753748,-0.513956030630569,0.454840727472678,0.693520891111973
0.0698802097886956,0.0517053484081644,1.06790988818207,4.02406077935523e-05,-3.57850754592754e-05,-4.92754115445664e-05,0.760016048679202,91.4879510042975,0.245488613149213,0.170864897693352,0.481622848346826,0.0542629493680627,-0.864754577334287,0.743266023749424,0.514172980130487
0.0705226097143193,0.0344797678024857,1.45654902423022,8.59216223626824e-05,-6.50493986737511e-05,-6.55794489990672e-05,0.51216601566961,90.3264307263462,0.439450028146462,0.185881844741688,0.568681427488433,0.0332886189340653,-0.773136907468922,0.652099007825678,0.587529983801884
0.135673619398212,0.0956209495039319,1.47387024130748,7.96373085149828e-05,-3.01658327102475e-05,-7.82140417629636e-05,0.559568201782205,81.3659324907546,0.297320517718016,0.148733722439595,0.527556311543592,0.0759956913580264,-0.620976327649659,0.571028943741011,0.482159452025802
0.0555911222608698,0.0514971947112489,0.912683336313639,5.97106121427737e-05,-6.9120543543327e-05,-6.31309956695264e-05,0.542221759962725,76.0378540318529,0.362634833334355,0.1846479332128,0.510616469026299,0.037859139904279,-0.740859744989499,0.410369811017004,0.513764461685205
0.111695415494504,0.00876182904473622,0.932136273846321,8.40420094590037e-05,-5.51504380986777e-05,-5.35259781196931e-05,0.508305363084438,74.5143082028686,0.359904224322449,0.132513613875482,0.644350963721467,0.0552439748754686,-0.832123390246773,0.679464782495114,0.69739653155643
0.0260956036634247,0.081975254594951,0.807574222518189,5.90092401031638e-05,-5.14810666930272e-05,-4.11492355239764e-05,0.701867847783375,93.7588804000841,0.489377854971964,0.190248691030017,0.434918088038704,0.0598419940072655,-0.895123118085911,0.79107361777847,0.414873236069619
0.0134695834649013,0.0397367915781029,1.29868099525984,5.98990255979278e-05,-4.59226973239798e-05,-6.71839362284324e-05,0.845015995667875,89.4496620856175,0.262427292793884,0.132979242998843,0.426179122379919,0.0347447781189384,-0.891003744322248,0.820335374461922,0.549875092567271
0.0605377242794338,0.0625095304133367,0.759500763530203,8.49762209555375e-05,-4.49315412065946e-05,-7.98357053556883e-05,0.625279253672432,96.1299396784833,0.394175006172441,0.192117388668493,0.500251458347123,0.0494524508830432,-0.786256561511972,1.00528624483111,0.497299717557384
0.090213845475493,0.0679042596418605,1.43850110952504,9.77303294203361e-05,-4.31760798062105e-05,-5.67370377299407e-05,0.591753790009965,72.5093140708368,0.419605041212103,0.187382496882657,0.562798406373143,0.037152937421517,-0.536752807034645,0.430951150187788,0.622346635230118
0.116424684763819,0.0363643680839881,1.14081935888127,7.35733744549076e-05,-6.11703540733425e-05,-6.250483842281e-05,0.807395010348413,98.8759478441509,0.168401806404395,0.164146345342106,0.564151450276313,0.0746185623867631,-0.578893703668937,0.448911806744027,0.631280107968347
0.0569281455271086,0.0742083528142683,0.759937698158377,3.55334667618379e-05,-6.64619760126124e-05,-7.51309096546813e-05,0.817552212484751,91.7889117705849,0.372003881668105,0.139948399149037,0.433921637632966,0.0516191350012048,-0.748193448486179,0.975017804125696,0.552991992906667
0.0422708665039639,0.0909139722738458,1.00875373098993,8.16884643025983e-05,-6.20485497245472e-05,-4.97103424935509e-05,0.699594398912283,88.3293168990423,0.371554059586926,0.169639472883598,0.650726691067952,0.0546295665002079,-0.859318977909939,0.607590339819342,0.460227825271292
0.0509514011933406,0.0790178769296524,0.915103303009295,6.88156395233593e-05,-3.99517153918557e-05,-6.78501507163545e-05,0.547730451148023,56.9324616409516,0.325296971503017,0.199910641993823,0.475422340081663,0.0678054169685192,-0.503350561640691,0.558745673445799,0.441418804998905
0.109966179493982,0.043502966011784,1.33948570096312,4.9750097582771e-05,-4.66441443306829e-05,-5.08680127312678e-05,0.789483296100027,64.6129818056617,0.318087562434744,0.12531598776752,0.413301462907701,0.0593463229905348,-0.60934629567815,0.678110529282006,0.542367108647549
0.149327329745189,0.0309260588995247,1.01201754317235,9.04492503966608e-05,-6.01182058781261e-05,-5.05431151259473e-05,0.632775450535728,62.1307193765308,0.445217375695717,0.1241317075253,0.713371727875329,0.0519607129638937,-0.885809744707836,0.774763780590519,0.683945133350766
0.0818893436175569,0.086315837689902,0.871084311376268,3.61746331869415e-05,-6.54966952470876e-05,-6.48935976999408e-05,0.657009239372991,79.5231206905376,0.36009669958908,0.12321548600543,0.494113591101358,0.041810722195621,-0.608360568148208,0.815976188996062,0.6431012816509
0.0410987393726548,0.0200408335319992,1.23101353186951,3.03670487980397e-05,-6.16912237794294e-05,-7.11932402764664e-05,0.637143514815959,89.4027498198894,0.45269684444917,0.168665327074612,0.717702509613622,0.0416300415247097,-0.787770048002806,0.594974462294827,0.456493849099544
0.029951916081851,0.0945365523227428,0.951011982683791,5.03268976205766e-05,-3.66218056176168e-05,-6.85573109608206e-05,0.739623510425146,55.109363070863,0.493720940051856,0.106884049880994,0.550189279147556,0.0529140280692877,-0.821467305694117,1.12137124423124,0.630802266288549
0.0778129662904842,0.0378246703610158,1.04615139193815,8.55859345446349e-05,-5.43600382650643e-05,-4.26285034417578e-05,0.52720193684169,91.6116610286358,0.43363817050996,0.114673867097738,0.685577013118976,0.0783387180564731,-0.608917850784895,1.1754300765217,0.512654259792296
0.12850067345175,0.0436407463073886,1.27222221358243,4.28089084110362e-05,-4.07350071024088e-05,-5.46454525619186e-05,0.634471291155768,57.0842633703898,0.354509831340727,0.177308896738205,0.513362609039759,0.0313781056340473,-0.656183899295392,0.406587080578258,0.639801630747761
0.117383653298275,0.0888534812974724,0.799980988471361,5.38909144858201e-05,-4.74645621909294e-05,-4.58618682588761e-05,0.835510778768213,49.9426480266188,0.403586563386093,0.161420419094991,0.747656214704625,0.0386740568927994,-0.635565232640753,0.705035045740381,0.455217623808282
0.0999741811177476,0.0808765210380735,0.752266466690286,3.75922160384858e-05,-3.47162374860545e-05,-5.0145793729825e-05,0.779142194994302,78.2442433132771,0.212668909160645,0.181290973149093,0.630613499447408,0.0618390752900275,-0.553045386725167,1.10791754171041,0.48903620493582
0.0875145511240496,0.00824540341483313,1.11328328823845,4.24406018820894e-05,-6.26056573910639e-05,-5.2853873632752e-05,0.582633533670998,77.2959392159164,0.201837639945943,0.138141712074354,0.58355711993463,0.0667927006034374,-0.664503575802036,0.536715654771216,0.472241609916743
0.0541080564051866,0.0267592348065545,1.36068457068095,5.98861619021868e-05,-3.79812758517141e-05,-6.54110449322065e-05,0.611834636271989,67.0770662373898,0.222131259048769,0.156909550118051,0.449461766022141,0.0703904161478199,-0.752902877357633,1.17274530641443,0.518642415507138
0.120441312043842,0.0572795768945691,0.822522550148657,3.79549432022373e-05,-3.68537202799475e-05,-7.75080126292134e-05,0.506984940471729,61.0185588346837,0.393726127080938,0.105832674019512,0.552447107631954,0.0789306131629933,-0.751522880419375,0.583674118503866,0.657558619265934
0.0100830402733215,0.0113082133365426,0.90683386961848,8.02020558448734e-05,-5.78576701250331e-05,-7.78400205824431e-05,0.669567146516308,67.4071442767178,0.432364275378808,0.197808424990477,0.702080188701232,0.0798568653991718,-0.61741372612364,1.03057916869341,0.526949102753098
0.146291069604831,0.022857800070092,0.818494176146167,9.36837931766834e-05,-5.68265015099694e-05,-5.68095430877836e-05,0.60493005977512,99.5422150612227,0.169929214522359,0.107134124867913,0.649467531172431,0.0454060623603562,-0.626578267375939,0.58528907992666,0.612052444581967
0.118702083214003,0.0821900385824925,1.18980498575373,6.71784241859173e-05,-5.39860730446627e-05,-4.72780565539344e-05,0.760477960461549,46.0067627081562,0.341337121244306,0.187329126706634,0.579725330897545,0.0695792195510352,-0.741127674697588,0.726060974880122,0.412893938466744
0.0620364951847199,0.0813484557070571,0.769533526717627,9.13624012397641e-05,-5.52188460033449e-05,-5.26841238893041e-05,0.59199408018674,46.2404023213297,0.339483647333978,0.195298095369432,0.428051207490133,0.043862723376501,-0.675019373609436,0.739630650896579,0.566047536288644
0.0452143119135639,0.0982967401237603,1.11920662911254,4.93332065514956e-05,-4.44302217521239e-05,-6.09807447864208e-05,0.669132690978159,94.1565862358296,0.400784282409326,0.173220048753754,0.434829374691107,0.0497624250361385,-0.753341848364038,1.18749970334185,0.464129580382351
0.108166275439688,0.0743061836822533,1.10146097471286,7.56782744874378e-05,-6.38610194038879e-05,-5.64779352799368e-05,0.590158898057672,75.530006896224,0.481494719745118,0.189731680805508,0.429305802690203,0.0412027583580387,-0.779214958030265,0.432091916865235,0.601155516139115
0.0556353276207096,0.0724760472401554,1.06989848931838,6.76715401257714e-05,-5.09781730312357e-05,-6.14592599229359e-05,0.752688792106249,87.5716553128755,0.428730184668489,0.157157760422685,0.489380087283351,0.0703677441201444,-0.864512793973647,0.944799711895672,0.531653389058588
0.112230210685235,0.0810291140421973,1.15700073289359,9.85862268918209e-05,-6.27272041372055e-05,-7.01831723435999e-05,0.683344803840434,97.21388001238,0.211399830306616,0.163900558518999,0.681707041532833,0.0500349289047183,-0.882100979846281,1.16221081933789,0.494587436523475
0.0763902771157678,0.0446310510730596,0.991836703878536,5.32451261719386e-05,-3.24924123884086e-05,-6.64796950658752e-05,0.759437783252335,51.7852190497161,0.311545537793182,0.141000248061726,0.513825304138556,0.0354927891620124,-0.700992299643438,0.673603861151325,0.405189622721891
0.0901277574680714,0.0216662782336523,1.26362937758997,4.11591344689803e-05,-5.68557218815417e-05,-6.30913488138095e-05,0.637621825518486,72.2363487031606,0.385378809058957,0.15355549976863,0.419515701183673,0.0689260082633855,-0.892185302647234,0.423470303680872,0.4803655016148
0.0348688197285729,0.0282258980365478,1.20412023130915,5.63657391973888e-05,-5.39346024240646e-05,-4.4462119551152e-05,0.812714441843265,75.8743304613407,0.267609528674597,0.196705514726873,0.41342375727306,0.0581270581163233,-0.826765550156341,0.642775649540375,0.557775032096379
0.114171958645838,0.0164143713707551,0.918074731344299,4.71067392084197e-05,-5.85684797547727e-05,-5.23751672689834e-05,0.80985492727389,68.7019753776219,0.298372688621349,0.10251847343659,0.689529418070913,0.065731210936245,-0.510750998259522,0.642057341736928,0.506935388505273
0.058634510250447,0.0212905392008329,0.99907700668351,9.26259534004323e-05,-4.75313024645826e-05,-7.28662485868887e-05,0.510887130091398,66.2126016312543,0.269871093350602,0.117455618098844,0.611787019450761,0.0798883289060051,-0.566458061018897,0.463445227379228,0.658285393454228
0.141096467856114,0.0186418769954537,1.21609206572379,4.45012475148565e-05,-4.75963141593865e-05,-4.29171731024732e-05,0.739341892536085,98.6968488043391,0.346707058782581,0.140121555372948,0.435978777467871,0.0420087951750068,-0.61968147462743,1.19019857203371,0.484944306775555
0.128184948698936,0.0595613222413413,1.44856581062457,3.52220048620909e-05,-4.87976301699504e-05,-7.31507383235172e-05,0.755754595069556,86.6771431992374,0.477169486271237,0.119492561290615,0.403221249098296,0.0721930297578142,-0.677269653502821,0.95491047204975,0.664394027217943
0.115406683471251,0.0759189833492945,0.896088509419875,6.78440551133687e-05,-5.36743050496001e-05,-7.70215843316913e-05,0.524353948120195,60.9483055265062,0.481114782844876,0.142696717097245,0.45478885856251,0.0639459590983499,-0.81686777652114,1.1281463090023,0.517915599048487
0.0653237125351466,0.059696885585157,1.22833546118205,5.58070476838326e-05,-6.11923991763592e-05,-5.28053446170595e-05,0.595076057005856,48.5149766923169,0.265916696234346,0.176062894458471,0.468562842370469,0.0798026833642895,-0.769899509530825,1.00137269784131,0.532624952243338
0.10883600445827,0.0865628440645368,1.25501071841142,9.24829433937891e-05,-4.21099996408696e-05,-5.40397852109e-05,0.539898803325894,52.0234242010241,0.172146875477792,0.160264871368658,0.487549278454452,0.0708498162387443,-0.643603461628066,0.935602194803456,0.425579768016958
0.103069418615835,0.0216941769782221,1.15907106782601,7.85044643212001e-05,-6.6228874371831e-05,-5.74413643513993e-05,0.712530529054452,74.2774559767649,0.45934627312033,0.110214130298723,0.672772342461674,0.0531788620091043,-0.512440320738063,0.829349075975704,0.639401118296455
0.148529210427062,0.058395176068487,1.37172607642348,7.45462019312126e-05,-4.80144711938252e-05,-7.67428349457185e-05,0.508750588392373,87.1492304180163,0.178699678915432,0.154295282042399,0.561942194576561,0.0579230218523648,-0.623728078018501,0.630097398965371,0.644167234086874
0.0513888193239225,0.0680901331696481,0.809856118232536,6.62473972585262e-05,-3.28567746000799e-05,-6.98626698206241e-05,0.806215673108795,82.2198003545594,0.344622956711419,0.119815518603094,0.655003500379211,0.0716642309455744,-0.586487337636761,0.831851216214957,0.633819680956123
0.105299103723317,0.0900728141291781,1.01480088357371,5.82651281381111e-05,-6.59216267997927e-05,-4.27582782886581e-05,0.526019198494568,70.7200239541843,0.334054037606018,0.13692949444231,0.468965559582932,0.0418285688834032,-0.836054944327815,0.477893760767207,0.42469219423004
0.117562820941441,0.04800443119653,0.955682826620061,8.3519523771125e-05,-6.01388706998279e-05,-5.10618597987201e-05,0.643401157606676,75.1668585099637,0.20772181140463,0.139985959269006,0.6206570418748,0.0350706862151235,-0.655537986266892,0.840189173019367,0.523086785271531
0.0946177506883815,0.00594823642954541,1.31630228504795,5.56966149946574e-05,-6.14721634832024e-05,-6.5822631910195e-05,0.774685878039955,81.0456928817218,0.406650768392036,0.119648363644909,0.453345616933789,0.0619357317344402,-0.693889542451904,0.961168387339699,0.676461546642799
0.144868736317659,0.0453741031215503,1.13211139634281,9.17844084152673e-05,-3.06118875661554e-05,-4.87560837409676e-05,0.584145124267701,99.8973600232101,0.158567087737971,0.157663746762245,0.430823929637092,0.0621689091264736,-0.831573368733718,1.07631930900291,0.622057248918712
0.100711763182399,0.0965204290009884,0.861655307415931,8.97700531269261e-05,-5.03939420844739e-05,-7.69739600998256e-05,0.649145207709679,89.9758339204274,0.238111816196194,0.122143247861927,0.425138789115994,0.0539019088561414,-0.622699690823567,0.648001527138427,0.417979580510035
0.135293160576294,0.0667269098559876,0.801368798635609,9.82722649075541e-05,-6.9600632104675e-05,-6.45061577412579e-05,0.554230557330116,62.1419227272908,0.474396152029703,0.144750532071587,0.73364318983901,0.0392043306782686,-0.591101480843499,0.953571732526459,0.6411597410833
0.122488891074015,0.0337054668604451,1.1255340007596,4.90089855487668e-05,-6.54816550094044e-05,-7.48332868838434e-05,0.653846597320136,70.0181873579211,0.26581636023582,0.146811828599948,0.415016458140488,0.0752337713621984,-0.781873504551345,0.573847279333075,0.609714233374782
0.120483908126752,0.0329736480588873,1.38103948170075,8.8945847255198e-05,-3.60267673065358e-05,-4.66968157225909e-05,0.605167658934253,72.6115394431453,0.169650071070894,0.191857861749013,0.588385300590234,0.0643446573984266,-0.61474563819676,1.19763373545855,0.528485444606654
0.100433398040757,0.0695354891232556,1.08167253518052,9.21282291527077e-05,-4.26926282462664e-05,-7.7809394249646e-05,0.519760125268844,88.0470092147302,0.306151952311614,0.101389713502986,0.412058705780027,0.0640081287580077,-0.538177578088765,0.576952206939645,0.45226378369818
0.0656181215879709,0.0246863551767015,1.12934234080091,6.21973080941685e-05,-5.84561587602273e-05,-5.32017190202108e-05,0.592740234666748,66.4127729085573,0.475651752377014,0.167805525739879,0.622327195255,0.0356275481422626,-0.59127719821694,0.737015123249901,0.534275669973018
0.0482255419347451,0.0810683916808021,0.79327107079135,5.51548515944843e-05,-4.11799769934174e-05,-6.13383105160296e-05,0.621462525592531,76.9971161312924,0.220418406007579,0.137203457095288,0.707126875203045,0.031216698161047,-0.88437960243964,0.49190147815266,0.679591283268924
0.0799716814096691,0.0321564883489414,1.05163947501429,9.3420953756643e-05,-6.2741950813029e-05,-7.22307736875583e-05,0.670026530772514,89.6366886290834,0.351389313043014,0.198714257240707,0.54813187720159,0.0500052496122662,-0.793897756488714,1.12503269043261,0.479144293592428
0.0494822580913082,0.097157668294711,0.902115357414237,7.75473897809527e-05,-5.06700128785397e-05,-6.6560606388996e-05,0.72917127808417,69.0741254438441,0.184968353425808,0.158802881873741,0.45092143303646,0.070315122614638,-0.552200750968636,1.03746813323796,0.411373902858095
0.130370166990887,0.071832785161183,0.942198257557582,7.99741318425071e-05,-4.53692797172504e-05,-4.46248353835102e-05,0.669775727810513,79.7284712780116,0.489435799504355,0.137835017448237,0.427839469956971,0.0562174057648323,-0.760433666246415,0.952071560672484,0.608011705172295
0.0430068566304771,0.0965569557775899,1.04527943604172,6.50059871191803e-05,-6.48877828250701e-05,-4.18716766794802e-05,0.599523683317972,90.7529984476518,0.328932041959538,0.149799282389856,0.646146092913203,0.0667563367245835,-0.605008427297479,1.10397310528314,0.518028412752016
0.0729328035655478,0.095286059999391,1.36934918918204,5.07932612989952e-05,-3.67472139432312e-05,-4.50598094935715e-05,0.521993419164834,80.859044801691,0.331622378732221,0.19842136124291,0.551485302693731,0.0351774138333586,-0.812944146411152,0.881265367158999,0.452880349766719
0.0889172855473682,0.0314525617431927,0.871375230094651,6.99381361309416e-05,-4.13455294499205e-05,-5.31736270435558e-05,0.53055030973556,53.7396241782885,0.150578840691872,0.142878459276888,0.504538385941845,0.0348759222222026,-0.606532071120509,0.553530305836288,0.582264488822664
0.0446314931621294,0.00644117221739958,0.782494527472649,5.21546840638427e-05,-5.79877744686572e-05,-6.44030685319783e-05,0.623282220515659,61.4974891445289,0.218712780181551,0.133810669465836,0.432728770100442,0.0573831727600191,-0.520037993965733,0.552783228327148,0.613928097255412
0.141425616040101,0.0194286001939796,1.37315597625304,5.08377447361615e-05,-3.81471196207994e-05,-6.48778214639487e-05,0.756351137679028,89.3618620621793,0.45391775281167,0.165367706100441,0.564294809316832,0.0649876202881103,-0.859669879801478,0.481069108545966,0.599580930629536
0.0731681127316551,0.0916652418154552,0.920628947535879,7.14411320799069e-05,-4.32920337095639e-05,-6.41923008926027e-05,0.723759898104639,65.3533041159254,0.257066540783737,0.132315410063424,0.728587066550646,0.0351398773117612,-0.853696236690879,0.535240783688178,0.483439205960673
0.0394141031752791,0.0501597119625429,1.13253987823258,5.4227599062232e-05,-5.30016876132941e-05,-5.90618693696708e-05,0.84190109018631,83.8926614605798,0.157525949101806,0.185372367020021,0.562386318780839,0.0770133400134665,-0.829869744402512,0.964882573466686,0.468046634301683
0.115620707736517,0.0408738870319879,0.853804806938977,4.81678376739418e-05,-6.71200242627381e-05,-6.83819631756718e-05,0.534001157842561,86.7829492575489,0.235826660653731,0.121769781451137,0.462593924576859,0.0345715908618489,-0.618179361940113,0.811450592344378,0.610989454094833
0.136085678172864,0.0573830574885379,0.837198061794334,4.76252974609744e-05,-3.18747610999085e-05,-5.49595678238571e-05,0.717340344344735,51.8235160796084,0.286542818687864,0.127315268774765,0.61204400509866,0.0544337720445202,-0.697007760057816,0.88893261820289,0.583816950902389
0.114383350060976,0.0260406659945124,1.46713544459519,9.84960884241356e-05,-6.00707585562859e-05,-5.13479749369901e-05,0.535350930219943,64.2774261783098,0.271447412696717,0.138832192922616,0.724776151800528,0.061120686702861,-0.574677241778684,0.481697535399658,0.62740269133898
0.0895171444558321,0.0205003636731366,0.936731888985727,3.99793784275271e-05,-6.01912226327384e-05,-7.31123174455917e-05,0.589386129423716,56.938922776498,0.399342445566839,0.185106915853056,0.745847597045533,0.0304446490240012,-0.819138112570221,0.442905576482601,0.534999324743659
0.0373529356965842,0.0595734926762719,1.3997154213498,9.38965694203142e-05,-3.17994194340085e-05,-5.84399381859849e-05,0.811029638472137,76.6278112023386,0.194996281314397,0.13623163097129,0.644537154913992,0.0793537427706566,-0.812264760163147,1.03405049423762,0.481841323489137
0.124174395914953,0.0994931900223422,1.04463489589357,4.78515998690381e-05,-6.060375764148e-05,-7.14156490312082e-05,0.797592795443376,61.6538443766996,0.292950022116552,0.120494418626364,0.512011784430989,0.0314895612570962,-0.778600216228391,0.568617916749728,0.512843476904277
0.0543121153545442,0.018802068859421,0.93698364697455,7.71658376848752e-05,-4.85126133301202e-05,-7.32825347219501e-05,0.627110000865142,50.3250235713192,0.319277956405942,0.121946758084884,0.482791547390469,0.0587355166380643,-0.7252783412373,0.867205771978075,0.627731003795587
0.091276310812179,0.0669072786227389,0.809664103656076,5.34177038819638e-05,-3.84008728339771e-05,-6.96921314777092e-05,0.745521138106775,77.161456101522,0.307438814534526,0.178403008745704,0.6719430637312,0.0650551945945869,-0.671106587963489,0.745959770577153,0.49833019777562
0.0469633771342908,0.0762682229211667,0.77483156604477,8.72257395583422e-05,-3.3375161191284e-05,-7.56445692121858e-05,0.533806287333249,72.6348011987497,0.214476342982023,0.165978375501713,0.44390591299367,0.0519124964360419,-0.797945768044516,0.974739728812252,0.604677503503277
0.0447367676800117,0.0228035698768454,1.27652552189108,3.57718744868001e-05,-4.88787521749766e-05,-5.00513862287067e-05,0.774772920560748,98.2168895386086,0.301598341056697,0.168750663285834,0.50466908331222,0.047859717676905,-0.80094091492525,1.00708639078674,0.490889204379939
0.0762410589793666,0.0301507403080984,1.4599302815051,6.46373574507361e-05,-3.11812888712808e-05,-7.50861149942627e-05,0.800783443042135,64.695616660751,0.256685240200884,0.124167414123565,0.414272298971319,0.0637836043570889,-0.627235658759003,0.984316166341988,0.541719903597515
0.0799463426566481,0.0149040961397548,0.765282276128244,5.95557515057976e-05,-3.24427501541376e-05,-5.00538352859269e-05,0.761748982537111,66.0794003469776,0.463666408498744,0.142658620745254,0.604836300988305,0.0531884218023585,-0.56183015289257,0.780301529219622,0.698366703586886
0.0708649117334404,0.0210502654714587,1.102619890559,5.43751809985253e-05,-5.41368751592282e-05,-6.34603144371168e-05,0.619972280378504,58.4740604900002,0.350081157844762,0.147013952042582,0.628571520105555,0.0769374510102556,-0.685557128810603,1.06670148858198,0.557562212511571
0.0820781957665458,0.0107216463517142,0.906524915804621,9.76907047353561e-05,-5.89375286789114e-05,-5.1289336531988e-05,0.750461057387257,92.1162799192251,0.331295589979839,0.125154248723776,0.498819264814735,0.0692611066213925,-0.806238697557586,0.630475265806975,0.562110474156821
0.0519189518150051,0.0230774853809907,1.03956892266229,8.81414816320214e-05,-3.47359874475375e-05,-7.25045074296712e-05,0.548243990057645,54.0190608787168,0.299012705050712,0.111487192429781,0.711219738655968,0.0626119365059926,-0.650602966310891,0.484283455717688,0.572014771293337
0.0427038522301754,0.0468206814419598,0.820513773966755,6.47085653884523e-05,-3.57879001223079e-05,-5.33200428957958e-05,0.506742840052241,87.1755615858299,0.371276057937353,0.160364541305415,0.695185100259581,0.0759781358438466,-0.714490461756693,0.446523762387658,0.434893322864664
0.0928580216507893,0.0699291608017093,1.44028394263348,5.88980871331575e-05,-6.40554691473146e-05,-7.66008280407668e-05,0.713899340931299,73.3974285371477,0.184631421841941,0.16831981834389,0.623827060077495,0.0629594694818137,-0.624268896741979,0.952480488427915,0.684599394818395
0.109537446041641,0.0529141380247155,1.11690792527795,6.30840901556627e-05,-3.51061544746657e-05,-6.23043812387871e-05,0.639788115747568,63.7011764356901,0.425661349733197,0.101628261680583,0.656832498403926,0.0345208859387979,-0.750529138704389,1.06905735243807,0.57323355174025
0.139239796156039,0.0436276232857758,1.28674146356503,8.09689862578781e-05,-5.48500097901095e-05,-4.84878877812562e-05,0.705553001558086,88.6684184044014,0.437653992510191,0.177575643620718,0.672300198556145,0.0384356746474281,-0.727374285051692,0.677554284462767,0.512436584189069
0.0849836458103762,0.0158696800776241,0.980448867326428,4.76747780301026e-05,-4.46640758980717e-05,-4.84371546235836e-05,0.807802375743957,59.5845044909604,0.468073381625667,0.120269431418926,0.549150653508387,0.0410130411293396,-0.526939263354676,0.728175446625985,0.662568909343705
0.135653426380712,0.0265685163325106,1.11934926811937,4.17544144364136e-05,-5.0100485213638e-05,-4.03930430614793e-05,0.843417010938706,63.4131964432522,0.379937838878269,0.108799627014987,0.572811111400459,0.065144298884226,-0.607791267987713,0.648534938460651,0.59289899611643
0.0317107398894786,0.0574507553273063,0.893842831929272,9.82985960649552e-05,-5.71761500315679e-05,-5.31426358005032e-05,0.530250212999394,59.3994934460071,0.422213683650095,0.120859483353421,0.478338497831199,0.0699928951594319,-0.688493525481876,0.404599705320535,0.570795538990572
0.0930798579555362,0.0116974543410377,1.3839341216248,9.57981900166883e-05,-5.83518070833757e-05,-4.48211201765947e-05,0.542355468072676,71.0203402888243,0.154519056473948,0.15223293087401,0.531569531023316,0.0442994717819694,-0.783455037912975,0.845251451005787,0.485142581358179
0.0724707752867928,0.0150217017354052,1.26881822461175,3.77985585558577e-05,-6.61547539172259e-05,-6.34204785997359e-05,0.541748801691015,88.1079531529014,0.408483352351522,0.179334586192838,0.495950603128403,0.0594575204393322,-0.780613745341667,0.657136463735377,0.544075709651504
0.0749782175458936,0.0699660616905106,1.19028720755345,8.35606231912722e-05,-4.99700421341819e-05,-5.63111158723167e-05,0.701443604172235,46.7207045698554,0.414481128365628,0.140818066539809,0.458679835487429,0.0377692715887562,-0.803507448761848,1.14264015901114,0.431697400357388
0.0805109656078477,0.0383449787984707,1.2265837876646,6.88940359386119e-05,-4.66150057510597e-05,-7.58423715443692e-05,0.613162876405664,83.3370482034605,0.25507700869429,0.176780779362276,0.495139347787341,0.0660103814271628,-0.79038228767477,1.15008105549974,0.581984475184558
0.0515492748043391,0.0710698969212473,1.27287448115204,3.95225526901622e-05,-6.8135011752372e-05,-7.83397789677077e-05,0.698557088501802,93.5177120009961,0.363060377958533,0.165029320039189,0.616479403591792,0.0620103896052111,-0.668875081262644,0.440298313881146,0.606173648310872
0.135856617705945,0.0602055817975546,1.49078439578705,6.41736523473884e-05,-3.54651495580282e-05,-4.55338690332758e-05,0.685162876473992,89.8800128624573,0.428446087960918,0.12600144100845,0.491859839612777,0.0709047481386108,-0.544029056770696,0.526686961657119,0.559535103552067
0.117333962851892,0.065467157801614,0.923187500429747,9.30418006608169e-05,-6.25179342959821e-05,-7.96429514884514e-05,0.714515528054136,86.5638967041241,0.429723851442131,0.19470791027636,0.59400239407632,0.0726150511811992,-0.549298445616818,1.17080021457865,0.567582445370615
0.12536696801757,0.026845525044055,0.857928045435692,4.97813355495362e-05,-4.44030868064736e-05,-4.00396187310914e-05,0.746847348594499,84.5761237079964,0.402693415786264,0.164372606727768,0.444808637740952,0.0745790488663712,-0.593194075442012,1.08620474094606,0.551806708298461
0.114013271610591,0.0970117751505711,1.22884284947126,3.87639793345138e-05,-6.1255300275435e-05,-5.02060703864166e-05,0.571478026359187,63.9525901538518,0.268016034903835,0.162736926291767,0.543862719881496,0.062533642839295,-0.686321491144225,1.18562365890034,0.551569864559756
0.107913034420696,0.0535504626185975,1.14571672490623,5.26568041511307e-05,-3.55406985180452e-05,-4.30951424834101e-05,0.712810193822731,97.3647120158176,0.242961313984112,0.134840870321938,0.494238391388961,0.0540519113157837,-0.702994590261548,0.694870111695925,0.404208526843879
0.149806937310769,0.0892264814310141,1.15178195304493,4.64698521811787e-05,-4.57107362905362e-05,-7.92558082711169e-05,0.772997305075692,56.6226479750441,0.23346369704031,0.191151475597041,0.464074925910647,0.0695926874099377,-0.788630986616729,0.504840258609566,0.572328258665954
