"country","year","iso2","iso3","iso_numeric","g_whoregion","e_pop_num","e_inc_100k","e_inc_100k_lo","e_inc_100k_hi","e_inc_num","e_inc_num_lo","e_inc_num_hi","e_tbhiv_prct","e_tbhiv_prct_lo","e_tbhiv_prct_hi","e_inc_tbhiv_100k","e_inc_tbhiv_100k_lo","e_inc_tbhiv_100k_hi","e_inc_tbhiv_num","e_inc_tbhiv_num_lo","e_inc_tbhiv_num_hi","e_mort_exc_tbhiv_100k","e_mort_exc_tbhiv_100k_lo","e_mort_exc_tbhiv_100k_hi","e_mort_exc_tbhiv_num","e_mort_exc_tbhiv_num_lo","e_mort_exc_tbhiv_num_hi","e_mort_tbhiv_100k","e_mort_tbhiv_100k_lo","e_mort_tbhiv_100k_hi","e_mort_tbhiv_num","e_mort_tbhiv_num_lo","e_mort_tbhiv_num_hi","e_mort_100k","e_mort_100k_lo","e_mort_100k_hi","e_mort_num","e_mort_num_lo","e_mort_num_hi","cfr","cfr_lo","cfr_hi","cfr_pct","cfr_pct_lo","cfr_pct_hi","c_cdr","c_cdr_lo","c_cdr_hi","c_newinc","c_newinc_per100k"
"Peru",2012,"PE","PER",604,"AMR",29749589,126,95,162,38000,28000,48000,6.1,2.3,12,7.7,2.8,15,2300,820,4500,8.3,5.9,11,2500,1700,3300,1.8,0.56,3.8,540,170,1100,10,7.3,14,3000,2200,4000,0.08,0.05,0.12,8,5,12,79,62,110,29760,100.510764226638
"Peru",2013,"PE","PER",604,"AMR",30038809,125,94,160,37000,28000,48000,6,5.8,6.3,7.5,5.7,9.7,2300,1700,2900,7.5,5.2,10,2300,1600,3100,1.6,1.2,2.1,490,360,640,9.1,6.8,12,2700,2000,3600,0.07,0.05,0.1,7,5,10,79,62,110,29731,99.4666884618407
"Peru",2014,"PE","PER",604,"AMR",30353951,125,94,159,38000,29000,48000,5.9,5.7,6.2,7.4,5.6,9.5,2300,1700,2900,7.2,4.9,10,2200,1500,3000,1.6,1.2,2.1,490,360,640,8.8,6.4,12,2700,1900,3500,0.07,0.05,0.1,7,5,10,79,62,110,30008,99.406341275207
"Peru",2015,"PE","PER",604,"AMR",30711863,122,93,156,38000,29000,48000,6,5.8,6.3,7.4,5.6,9.5,2300,1700,2900,8,5.3,11,2400,1600,3400,1.6,1.2,2.1,490,360,640,9.6,6.8,13,2900,2100,3900,0.08,0.05,0.11,8,5,11,79,62,100,29833,97.7467943553315
"Peru",2016,"PE","PER",604,"AMR",31132779,120,92,152,37000,29000,47000,5.8,5.6,6.1,7,5.3,8.9,2200,1700,2800,9.2,5.9,13,2900,1800,4100,1.5,1.1,2,470,340,610,11,7.3,15,3300,2300,4600,0.09,0.06,0.13,9,6,13,79,63,100,29733,96.2138601804509
"Peru",2017,"PE","PER",604,"AMR",31605486,119,91,150,37000,29000,47000,4.8,4.6,5.1,5.7,4.4,7.3,1800,1400,2300,6.9,5.3,8.7,2200,1700,2700,1.2,0.88,1.6,380,280,510,8.1,6.5,9.9,2600,2000,3100,0.07,0.05,0.09,7,5,9,80,63,100,29840,95.1454004420881
"Peru",2018,"PE","PER",604,"AMR",32203944,119,91,150,38000,29000,48000,6,5.7,6.3,7.1,5.4,9.1,2300,1800,2900,7.4,5.9,9.2,2400,1900,3000,1.4,1,1.8,450,330,600,8.8,7.2,11,2800,2300,3400,0.08,0.05,0.1,8,5,10,82,65,110,31421,98.6578686660022
"Peru",2019,"PE","PER",604,"AMR",32824861,119,91,150,39000,30000,49000,6.3,6,6.6,7.5,5.7,9.5,2500,1900,3100,7.3,5.7,9.1,2400,1900,3000,1.5,1.1,2,490,360,640,8.8,7.2,11,2900,2300,3500,0.07,0.05,0.1,7,5,10,82,64,110,31764,97.556960439123
"Peru",2020,"PE","PER",604,"AMR",33304756,115,93,154,38000,31000,51000,6.3,6,6.6,7.3,5.4,9.4,2400,1800,3100,7.2,5.5,9.2,2400,1800,3100,1.5,1.1,1.9,490,370,630,10,8.4,12,3400,2800,4100,0.09,0.06,0.12,9,6,12,62,46,77,23755,71.7884505121005
"Peru",2021,"PE","PER",604,"AMR",33715471,128,103,166,43000,35000,56000,5.9,5.6,6.2,7.7,6,9.6,2600,2000,3200,12,9.5,14,4000,3200,4900,2,1.6,2.4,670,530,820,14,11,17,4700,3800,5600,0.11,0.08,0.14,11,8,14,59,46,74,25657,76.5441188074989
"Peru",2022,"PE","PER",604,"AMR",34049588,151,117,201,52000,40000,69000,6.5,6.2,6.8,9.9,7.3,13,3400,2500,4400,15,12,19,5200,4100,6400,2.6,2,3.1,870,690,1100,18,14,22,6100,4800,7400,0.12,0.08,0.16,12,8,16,55,41,71,28339,83.5669989176601
"Puerto Rico",2000,"PR","PRI",630,"AMR",3827108,5.2,4.5,6,200,170,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.6,0.61,23,23,23,0,0,0,0,0,0,0.61,0.6,0.61,23,23,23,0.12,0.1,0.13,12,10,13,87,75,100,174,4.55216863744174
"Puerto Rico",2001,"PR","PRI",630,"AMR",3832131,3.6,3.1,4.2,140,120,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,0.88,0.88,34,34,34,0,0,0,0,0,0,0.88,0.88,0.88,34,34,34,0.24,0.21,0.28,24,21,28,87,75,100,121,3.15773293565036
"Puerto Rico",2002,"PR","PRI",630,"AMR",3830773,3.9,3.3,4.5,150,130,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.66,0.67,25,25,26,0,0,0,0,0,0,0.66,0.66,0.67,25,25,26,0.17,0.15,0.2,17,15,20,87,75,100,129,3.36603782643717
"Puerto Rico",2003,"PR","PRI",630,"AMR",3825628,3.5,3,4,130,110,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.44,0.44,17,17,17,0,0,0,0,0,0,0.44,0.44,0.44,17,17,17,0.13,0.11,0.15,13,11,15,87,75,100,115,3.0032790584224
"Puerto Rico",2004,"PR","PRI",630,"AMR",3817037,3.7,3.2,4.3,140,120,160,34,26,43,1.3,0.96,1.7,50,37,66,0.55,0.55,0.55,21,21,21,0.24,0.15,0.35,9,6,13,0.79,0.69,0.89,30,26,34,0.21,0.17,0.26,21,17,26,87,75,100,123,3.21811858322199
"Puerto Rico",2005,"PR","PRI",630,"AMR",3805559,3.4,2.9,3.9,130,110,150,30,22,39,1.1,0.75,1.5,41,29,56,0.53,0.53,0.53,20,20,20,0.19,0.12,0.29,7,4,11,0.75,0.66,0.84,28,25,32,0.22,0.18,0.26,22,18,26,87,75,100,113,2.96435040720468
"Puerto Rico",2006,"PR","PRI",630,"AMR",3791559,3.4,2.9,3.9,130,110,150,20,13,28,0.7,0.44,1,27,17,39,0.45,0.45,0.45,17,17,17,0.13,0.07,0.2,5,3,8,0.6,0.54,0.67,23,20,25,0.18,0.15,0.21,18,15,21,87,75,100,112,2.94802552042521
"Puerto Rico",2007,"PR","PRI",630,"AMR",3775440,3,2.6,3.4,110,96,130,23,15,32,0.7,0.44,1,27,17,39,0.4,0.4,0.4,15,15,15,0.13,0.07,0.2,5,3,8,0.54,0.48,0.61,21,18,23,0.18,0.15,0.22,18,15,22,87,75,100,98,2.58987596344047
"Puerto Rico",2008,"PR","PRI",630,"AMR",3757619,2.9,2.5,3.4,110,93,130,25,17,35,0.77,0.49,1.1,29,19,41,0.4,0.4,0.4,15,15,15,0.14,0.08,0.21,5,3,8,0.56,0.49,0.63,21,18,24,0.19,0.16,0.23,19,16,23,87,75,100,95,2.52195762314785
"Puerto Rico",2009,"PR","PRI",630,"AMR",3738939,1.9,1.7,2.2,72,62,84,15,6.7,25,0.3,0.14,0.52,11,5,19,0.24,0.24,0.24,9,9,9,0.05,0.02,0.1,2,1,4,0.31,0.27,0.35,11,10,13,0.16,0.13,0.19,16,13,19,87,75,100,63,1.68075118372905
"Puerto Rico",2010,"PR","PRI",630,"AMR",3717922,2.5,2.1,2.9,92,79,110,18,10,28,0.47,0.26,0.75,18,10,28,0.33,0.32,0.33,12,12,12,0.09,0.04,0.14,3,2,5,0.42,0.37,0.48,16,14,18,0.17,0.14,0.21,17,14,21,87,75,100,80,2.1450280261318
"Puerto Rico",2011,"PR","PRI",630,"AMR",3691614,1.6,1.3,1.8,58,49,66,22,11,35,0.35,0.18,0.58,13,7,22,0.33,0.33,0.33,12,12,12,0.06,0.03,0.11,2,1,4,0.4,0.36,0.45,15,13,16,0.26,0.21,0.31,26,21,31,87,75,100,50,1.34905831682311
"Puerto Rico",2012,"PR","PRI",630,"AMR",3657988,2.2,1.9,2.6,82,70,94,18,9.3,28,0.41,0.21,0.67,15,8,24,0.36,0.36,0.36,13,13,13,0.07,0.03,0.13,3,1,5,0.44,0.4,0.49,16,15,18,0.2,0.16,0.24,20,16,24,87,75,100,71,1.93095398101519
"Puerto Rico",2013,"PR","PRI",630,"AMR",3615018,1.6,1.3,1.8,56,48,65,22,11,35,0.35,0.17,0.59,13,6,21,0.31,0.31,0.31,11,11,11,0.06,0.03,0.11,2,1,4,0.38,0.34,0.42,14,12,15,0.24,0.2,0.29,24,20,29,87,75,100,49,1.34651007945234
"Puerto Rico",2014,"PR","PRI",630,"AMR",3560010,1.4,1.2,1.6,51,43,58,15,5.7,29,0.23,0.09,0.43,8,3,15,0.29,0.28,0.29,10,10,10,0.04,0.01,0.08,1,0,3,0.33,0.3,0.37,12,11,13,0.24,0.2,0.28,24,20,28,87,75,100,44,1.22528577702194
"Puerto Rico",2015,"PR","PRI",630,"AMR",3497335,1.7,1.5,2,60,51,69,18,8.4,30,0.32,0.15,0.55,11,5,19,0.18,0.17,0.18,6,6,6,0.06,0.02,0.1,2,1,4,0.24,0.2,0.28,8,7,10,0.14,0.11,0.17,14,11,17,87,75,100,52,1.4734960564145
"Puerto Rico",2016,"PR","PRI",630,"AMR",3432740,2.2,1.9,2.5,75,64,86,11,4,20,0.25,0.09,0.47,8,3,16,0.39,0.38,0.39,13,13,13,0.04,0.02,0.09,2,1,3,0.45,0.41,0.49,15,14,17,0.21,0.17,0.24,21,17,24,87,75,100,65,1.87555112348398
"Puerto Rico",2017,"PR","PRI",630,"AMR",3366408,1.3,1.1,1.5,45,38,52,28,14,44,0.39,0.21,0.64,13,7,22,0.15,0.15,0.15,5,5,5,0.07,0.03,0.12,2,1,4,0.23,0.19,0.28,8,6,9,0.18,0.14,0.22,18,14,22,87,75,100,39,1.14711516712733
"Puerto Rico",2018,"PR","PRI",630,"AMR",3319269,0.87,0.74,1,29,25,33,13,2.5,30,0.12,0.03,0.29,4,1,10,0.16,0.16,0.16,5,5,5,0.02,0,0.05,1,0,2,0.18,0.16,0.21,6,5,7,0.21,0.17,0.26,21,17,26,87,75,100,25,0.750078833285378
"Puerto Rico",2019,"PR","PRI",630,"AMR",3292887,1.3,1.1,1.5,41,35,48,8.6,1.4,21,0.12,0.02,0.31,4,1,10,0.16,0.16,0.16,5,5,5,0.02,0,0.06,1,0,2,0.18,0.16,0.21,6,5,7,0.15,0.12,0.18,15,12,18,87,75,100,36,1.08907581329005
"Puerto Rico",2020,"PR","PRI",630,"AMR",3271564,0.95,0.81,1.1,31,27,36,11,1.7,28,0.12,0.02,0.31,4,1,10,0.17,0.17,0.17,6,5,6,0.01,0,0.05,0,0,2,0.18,0.15,0.21,6,5,7,0.19,0.15,0.23,19,15,23,87,75,100,27,0.823116024605682
"Puerto Rico",2021,"PR","PRI",630,"AMR",3256028,0.6,0.51,0.69,20,17,23,5.9,0.01,26,0.04,0,0.16,1,0,5,0.17,0.17,0.18,6,6,6,0,0,0.04,0,0,1,0.18,0.15,0.21,6,5,7,0.3,0.24,0.37,30,24,37,87,75,100,17,0.521007162009629
"Puerto Rico",2022,"PR","PRI",630,"AMR",3252407,0.74,0.64,0.86,24,21,28,14,2.3,35,0.11,0.02,0.26,3,1,9,0.18,0.18,0.18,6,6,6,0,0,0.02,0,0,1,0.18,0.16,0.21,6,5,7,0.25,0.2,0.3,25,20,30,87,75,100,21,0.646324077972537
"Saint Kitts and Nevis",2000,"KN","KNA",659,"AMR",45461,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,2.3,1,1,1,0,0,0,0,0,0,2.3,2.3,2.3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Saint Kitts and Nevis",2001,"KN","KNA",659,"AMR",45986,5,4.3,5.8,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,2.3,1,1,1,0,0,0,0,0,0,2.3,2.3,2.3,1,1,1,0.46,0.39,0.53,46,39,53,87,75,100,2,4.36747974581268
"Saint Kitts and Nevis",2002,"KN","KNA",659,"AMR",46264,7.5,6.4,8.6,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.7,2.7,1,1,1,0,0,0,0,0,0,2.7,2.7,2.7,1,1,1,0.36,0.31,0.42,36,31,42,87,75,100,3,6.49660011260774
"Saint Kitts and Nevis",2003,"KN","KNA",659,"AMR",46431,2.5,2.1,2.9,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3.1,3.1,1,1,1,0,0,0,0,0,0,3.1,3.1,3.1,1,1,1,1,0.81,1,100,81,100,87,75,100,1,2.15749730312837
"Saint Kitts and Nevis",2004,"KN","KNA",659,"AMR",46580,4.9,4.2,5.7,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,3.5,3.5,2,2,2,0,0,0,0,0,0,3.5,3.5,3.5,2,2,2,0.71,0.6,0.8,71,60,80,87,75,100,2,4.30005805078369
"Saint Kitts and Nevis",2005,"KN","KNA",659,"AMR",46725,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,3.9,3.9,2,2,2,0,0,0,0,0,0,3.9,3.9,3.9,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Saint Kitts and Nevis",2006,"KN","KNA",659,"AMR",46874,2.5,2.1,2.8,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,4.2,4.3,2,2,2,0,0,0,0,0,0,4.2,4.2,4.3,2,2,2,1,0.74,1,100,74,100,87,75,100,1,2.13661517424097
"Saint Kitts and Nevis",2007,"KN","KNA",659,"AMR",47015,9.8,8.4,11,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,2.1,1,1,1,0,0,0,0,0,0,2.1,2.1,2.1,1,1,1,0.22,0.18,0.25,22,18,25,87,75,100,4,8.52060922355949
"Saint Kitts and Nevis",2008,"KN","KNA",659,"AMR",47156,12,10,14,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,2.1,1,1,1,0,0,0,0,0,0,2.1,2.1,2.1,1,1,1,0.17,0.15,0.2,17,15,20,87,75,100,5,10.6190931294467
"Saint Kitts and Nevis",2009,"KN","KNA",659,"AMR",47286,9.7,8.3,11,5,4,5,0,0,30,0,0,2.9,0,0,1,2.1,2.1,2.1,1,1,1,0,0,0.52,0,0,0,2.1,1.6,2.6,1,1,1,0.22,0.16,0.28,22,16,28,87,75,100,4,8.46991064244272
"Saint Kitts and Nevis",2010,"KN","KNA",659,"AMR",47403,4.9,4.2,5.6,2,2,3,0,0,42,0,0,2,0,0,1,2.1,2,2.1,1,1,1,0,0,0.36,0,0,0,2.1,1.7,2.4,1,1,1,0.43,0.33,0.52,43,33,52,87,75,100,2,4.22413246879422
"Saint Kitts and Nevis",2011,"KN","KNA",659,"AMR",47581,2.4,2.1,2.8,1,1,1,0,0,49,0,0,1.1,0,0,1,2,2,2.1,1,1,1,0,0,0.21,0,0,0,2,1.8,2.3,1,1,1,0.85,0.67,0.97,85,67,97,87,75,100,1,2.10708190227354
"Saint Kitts and Nevis",2012,"KN","KNA",659,"AMR",47727,4.8,4.1,5.6,2,2,3,0,0,42,0,0,1.9,0,0,1,2,2,2,1,1,1,0,0,0.35,0,0,0,2,1.7,2.4,1,1,1,0.42,0.33,0.52,42,33,52,87,75,100,2,4.19252054335066
"Saint Kitts and Nevis",2013,"KN","KNA",659,"AMR",47767,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,0,0,0,0,0,0,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Saint Kitts and Nevis",2014,"KN","KNA",659,"AMR",47789,17,14,19,8,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,0,0,0,0,0,0,2,2,2,1,1,1,0.12,0.1,0.14,12,10,14,87,75,100,7,14.6495615595505
"Saint Kitts and Nevis",2015,"KN","KNA",659,"AMR",47790,4.8,4.1,5.5,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,0,0,0,0,0,0,2,2,2,1,1,1,0.41,0.35,0.47,41,35,47,NA,NA,NA,NA,NA
"Saint Kitts and Nevis",2016,"KN","KNA",659,"AMR",47788,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,1,1,1,0,0,0,0,0,0,1.9,1.9,1.9,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Saint Kitts and Nevis",2017,"KN","KNA",659,"AMR",47785,2.4,2.1,2.8,1,1,1,0,0,49,0,0,1.1,0,0,1,1.9,1.9,1.9,1,1,1,0,0,0.2,0,0,0,1.9,1.8,2.1,1,1,1,0.81,0.65,0.93,81,65,93,87,75,100,1,2.09244418405139
"Saint Kitts and Nevis",2018,"KN","KNA",659,"AMR",47761,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,1,1,1,0,0,0,0,0,0,1.9,1.9,1.9,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Saint Kitts and Nevis",2019,"KN","KNA",659,"AMR",47712,4.8,4.1,5.6,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,1,1,1,0,0,0,0,0,0,1.9,1.9,1.9,1,1,1,0.41,0.35,0.47,41,35,47,87,75,100,2,4.18918352813037
"Saint Kitts and Nevis",2020,"KN","KNA",659,"AMR",47642,4.8,4.1,5.6,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,1,1,1,0,0,0,0,0,0,1.9,1.9,1.9,1,1,1,0.4,0.35,0.47,40,35,47,87,75,100,2,4.19454289968751
"Saint Kitts and Nevis",2021,"KN","KNA",659,"AMR",47606,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,1,1,1,0,0,0,0,0,0,1.9,1.9,1.9,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Saint Kitts and Nevis",2022,"KN","KNA",659,"AMR",47657,1.6,1.4,1.8,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,1,1,1,0,0,0,0,0,0,1.9,1.9,1.9,1,1,1,1,0.82,1,100,82,100,NA,NA,NA,NA,NA
"Saint Lucia",2000,"LC","LCA",662,"AMR",159500,6.5,5.6,7.5,10,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.72,1,1,1,2,0,0,0,0,0,0,0.87,0.72,1,1,1,2,0.14,0.11,0.17,14,11,17,87,75,100,9,5.66151678325198
"Saint Lucia",2001,"LC","LCA",662,"AMR",160594,11,9.2,12,17,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,0.69,0.87,1,1,1,0,0,0,0,0,0,0.78,0.69,0.87,1,1,1,0.07,0.06,0.09,7,6,9,87,75,100,15,9.37312537492502
"Saint Lucia",2002,"LC","LCA",662,"AMR",161799,12,10,14,20,17,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,1.4,2,2,2,0,0,0,0,0,0,1.2,1,1.4,2,2,2,0.1,0.08,0.12,10,8,12,87,75,100,17,10.5488504855574
"Saint Lucia",2003,"LC","LCA",662,"AMR",163047,11,9.1,12,17,15,20,0,0,11,0,0,1.2,0,0,2,1.4,1.3,1.5,2,2,2,0,0,0.22,0,0,0,1.4,1.2,1.6,2,2,3,0.13,0.1,0.16,13,10,16,87,75,100,15,9.23395139247987
"Saint Lucia",2004,"LC","LCA",662,"AMR",164239,11,9,12,17,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,3.9,4.3,7,6,7,0,0,0,0,0,0,4.1,3.9,4.3,7,6,7,0.39,0.33,0.45,39,33,45,87,75,100,15,9.1659588509554
"Saint Lucia",2005,"LC","LCA",662,"AMR",165386,9.7,8.3,11,16,14,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,3.5,3.8,6,6,6,0,0,0,0,0,0,3.7,3.6,3.8,6,6,6,0.38,0.32,0.44,38,32,44,87,75,100,14,8.49365099588058
"Saint Lucia",2006,"LC","LCA",662,"AMR",166470,10,8.9,12,17,15,20,0,0,11,0,0,1.2,0,0,2,2.1,1.9,2.3,4,3,4,0,0,0.21,0,0,0,2.2,1.9,2.4,4,3,4,0.21,0.17,0.25,21,17,25,87,75,100,15,9.0393028889612
"Saint Lucia",2007,"LC","LCA",662,"AMR",167518,13,11,15,22,19,25,11,0.71,31,1.4,0.09,4.4,2,0,7,1.8,1.6,1.9,3,3,3,0.25,0.02,0.78,0,0,1,2,1.6,2.5,3,3,4,0.16,0.12,0.2,16,12,20,87,75,100,19,11.3774498943095
"Saint Lucia",2008,"LC","LCA",662,"AMR",168576,14,12,17,24,21,28,22,6.3,44,3.2,0.73,7.3,5,1,12,1.4,1.3,1.5,2,2,3,0.57,0.14,1.3,1,0,2,2,1.4,2.6,3,2,4,0.14,0.09,0.19,14,9,19,87,75,100,21,12.4970988877582
"Saint Lucia",2009,"LC","LCA",662,"AMR",169688,6.8,5.8,7.8,12,10,13,36,9.6,69,2.4,0.76,5,4,1,9,0.7,0.64,0.76,1,1,1,0.44,0.13,0.93,1,0,2,1.1,0.75,1.6,2,1,3,0.17,0.11,0.24,17,11,24,87,75,100,10,5.91320596287689
"Saint Lucia",2010,"LC","LCA",662,"AMR",170935,6.1,5.2,7,10,9,12,0,0,17,0,0,1,0,0,2,0.62,0.6,0.64,1,1,1,0,0,0.18,0,0,0,0.62,0.45,0.82,1,1,1,0.1,0.07,0.14,10,7,14,87,75,100,9,5.28597103287874
"Saint Lucia",2011,"LC","LCA",662,"AMR",172145,4.7,4,5.4,8,7,9,14,0.09,53,0.66,0.01,2.5,1,0,4,0.71,0.64,0.8,1,1,1,0.12,0,0.46,0,0,1,0.82,0.58,1.1,1,1,2,0.18,0.12,0.24,18,12,24,87,75,100,7,4.07906391310428
"Saint Lucia",2012,"LC","LCA",662,"AMR",173124,7.3,6.3,8.4,13,11,15,9.1,0.03,38,0.65,0,2.8,1,0,5,0.6,0.59,0.62,1,1,1,0.12,0,0.5,0,0,1,0.71,0.46,1,1,1,2,0.1,0.06,0.14,10,6,14,87,75,100,11,6.3700537979998
"Saint Lucia",2013,"LC","LCA",662,"AMR",173978,5.9,5.1,6.9,10,9,12,0,0,17,0,0,0.99,0,0,2,3.2,3,3.5,6,5,6,0,0,0.18,0,0,0,3.2,2.9,3.5,6,5,6,0.55,0.45,0.64,55,45,64,87,75,100,9,5.18537723619393
"Saint Lucia",2014,"LC","LCA",662,"AMR",174804,3.9,3.4,4.6,7,6,8,17,0.14,59,0.64,0.02,2.3,1,0,4,1.7,1.7,1.7,3,3,3,0.12,0,0.43,0,0,1,1.8,1.6,2,3,3,4,0.45,0.37,0.54,45,37,54,87,75,100,6,3.44052479471535
"Saint Lucia",2015,"LC","LCA",662,"AMR",175623,9.2,7.8,11,16,14,19,14,1.1,40,1.3,0.12,3.8,2,0,7,1.4,1.2,1.5,2,2,3,0.23,0.02,0.69,0,0,1,1.6,1.2,2,3,2,3,0.17,0.13,0.22,17,13,22,87,75,100,14,7.99018348885655
"Saint Lucia",2016,"LC","LCA",662,"AMR",176413,2,1.7,2.3,3,3,4,33,1.6,83,0.64,0.08,1.7,1,0,3,0.7,0.62,0.78,1,1,1,0.11,0.01,0.32,0,0,1,1.5,1.3,1.7,3,2,3,0.75,0.58,0.89,75,58,89,87,75,100,3,1.70424527497998
"Saint Lucia",2017,"LC","LCA",662,"AMR",177163,7.1,6.1,8.3,13,11,15,0,0,14,0,0,1,0,0,2,0.71,0.62,0.8,1,1,1,0,0,0.18,0,0,0,1.3,1.1,1.6,2,2,3,0.19,0.15,0.23,19,15,23,87,75,100,11,6.22186022308197
"Saint Lucia",2018,"LC","LCA",662,"AMR",177888,3.2,2.8,3.7,6,5,7,20,0.26,66,0.63,0.03,2.2,1,0,4,1.1,0.94,1.3,2,2,2,0.11,0,0.4,0,0,1,1.5,1.2,1.7,3,2,3,0.45,0.35,0.56,45,35,56,87,75,100,5,2.81640952847672
"Saint Lucia",2019,"LC","LCA",662,"AMR",178583,3.9,3.3,4.5,7,6,8,17,0.14,59,0.63,0.02,2.3,1,0,4,1.3,1.2,1.5,2,2,3,0.11,0,0.42,0,0,1,1.5,1.2,1.7,3,2,3,0.38,0.29,0.47,38,29,47,87,75,100,6,3.3661533282841
"Saint Lucia",2020,"LC","LCA",662,"AMR",179237,5.1,4.4,5.9,9,8,11,0,0,18,0,0,0.41,0,0,1,1.3,1.2,1.5,2,2,3,0.08,0,0.4,0,0,1,1.4,1.2,1.7,3,2,3,0.28,0.22,0.34,28,22,34,87,75,100,8,4.4712220967796
"Saint Lucia",2021,"LC","LCA",662,"AMR",179651,2.6,2.2,3,5,4,5,0,0,30,0,0,0.47,0,0,1,1.3,1.2,1.5,2,2,3,0.08,0,0.4,0,0,1,1.4,1.2,1.7,3,2,3,0.56,0.42,0.69,56,42,69,87,75,100,4,2.22777929390535
"Saint Lucia",2022,"LC","LCA",662,"AMR",179857,1.3,1.1,1.5,2,2,3,0,0,42,0,0,0.54,0,0,1,0.48,0.36,0.62,1,1,1,0.08,0,0.4,0,0,1,0.56,0.33,0.84,1,1,2,0.44,0.23,0.65,44,23,65,87,75,100,2,1.11264408740932
"Saint Vincent and the Grenadines",2000,"VC","VCT",670,"AMR",113813,17,8.2,29,19,9,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3,3.5,4,3,4,0,0,0,0,0,0,3.2,3,3.5,4,3,4,0.21,0.1,0.34,21,10,34,82,48,170,16,14.0470400252847
"Saint Vincent and the Grenadines",2001,"VC","VCT",670,"AMR",113641,11,7,15,12,8,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.9,2,2,2,2,0,0,0,0,0,0,2,1.9,2,2,2,2,0.19,0.13,0.27,19,13,27,83,58,130,10,8.79337331387067
"Saint Vincent and the Grenadines",2002,"VC","VCT",670,"AMR",113450,11,7,15,12,8,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,0.94,0.98,1,1,1,0,0,0,0,0,0,0.96,0.94,0.98,1,1,1,0.09,0.06,0.13,9,6,13,83,58,130,10,8.80591757661148
"Saint Vincent and the Grenadines",2003,"VC","VCT",670,"AMR",113108,15,8,24,17,9,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,5.6,5.7,6,6,6,0,0,0,0,0,0,5.6,5.6,5.7,6,6,6,0.41,0.21,0.62,41,21,62,83,52,150,14,12.3523235602926
"Saint Vincent and the Grenadines",2004,"VC","VCT",670,"AMR",112608,8.5,6.1,11,10,7,13,20,0.8,59,1.7,0.12,5.3,2,0,6,3.3,3.2,3.3,4,4,4,0.31,0.02,0.96,0,0,1,3.6,3.1,4.1,4,3,5,0.43,0.29,0.57,43,29,57,84,63,120,8,7.08736057832862
